оу,R-,736
н҄его,Pp,64
сътворивѣ,V-,73
не,Df,8
л҄юбѧі,V-,743
мене,Pp,440
ꙇ,C-,13
словесъ,Nb,520
моꙇхъ,Ps,447
не,Df,8
събл҄юдаетъ,V-,1759
ꙇ,C-,13
слово,Nb,520
еже,Pr,96
слꙑшасте,V-,689
нѣстъ,V-,176
мое,Ps,447
нъ,C-,11
посълавъшаего,V-,63
мѧ,Pp,440
о҃ца,Nb,34
Си,Pd,47
г҃лахъ,V-,102
вамъ,Pp,266
въ,R-,111
васъ,Pp,266
сꙑ,V-,18
параклитъ,Nb,3198
же,Df,20
д҃хъ,Nb,443
с҃тꙑ,A-,65
егоже,Pr,96
посълетъ,V-,63
о҃ць,Nb,306
въ,R-,111
ꙇмѧ,Nb,442
мое,Ps,447
тъ,Pd,105
вꙑ,Pp,266
наоучить,V-,181
вьсемоу,Px,54
ꙇ,C-,13
въспомѧнѫтъ,V-,2300
вамъ,Pp,266
вⸯсѣ,Px,54
ѣже,Pr,96
рѣхъ,V-,106
вамъ,Pp,266
миръ,Nb,284
оставл҄ѣѭ,V-,55
вамъ,Pp,266
миръ,Nb,284
моі,Ps,447
даѭ,V-,737
вамъ,Pp,266
не,Df,8
ѣкоже,Dq,88
вьсь,Px,54
миръ,Nb,284
даетъ,V-,737
азъ,Pp,440
даѭ,V-,737
вамъ,Pp,266
да,G-,366
не,Df,8
съмѫштаетъ,V-,3196
сѧ,Pk,21
сръдьце,Nb,446
ваше,Ps,723
ни,C-,157
оустрашаетъ,V-,3200
слꙑшасте,V-,689
ѣко,G-,115
азъ,Pp,440
рѣхъ,V-,106
вамъ,Pp,266
ꙇдѫ,V-,671
ꙇ,C-,13
придѫ,V-,221
къ,R-,59
вамъ,Pp,266
аште,G-,248
бисте,V-,18
л҄юбили,V-,743
мѧ,Pp,440
въздрадовали,V-,2342
сѧ,Pk,21
бисте,V-,18
оубо,Df,6
ѣко,G-,115
ꙇдѫ,V-,671
къ,R-,59
о҃цю,Nb,306
ѣко,G-,115
о҃ць,Nb,306
бол҄и,Nb,4719
мене,Pp,440
естъ,V-,18
ꙇ,C-,13
нꙑн҄ѣ,Df,289
рѣхъ,V-,106
вамъ,Pp,266
прѣжде,Df,5
даже,G-,1923
не,Df,8
бѫдетъ,V-,18
да,G-,366
егда,Dq,300
бѫдетъ,V-,18
вѣрѫ,Nb,506
ꙇмете,V-,1080
ѣко,G-,115
азъ,Pp,440
рѣхъ,V-,106
вамъ,Pp,266
юже,Df,694
не,Df,8
много,Df,1049
г҃лѭ,V-,102
съ,R-,92
вами,Pp,266
грѧдетъ,V-,958
бо,Df,94
сего,Pd,47
мира,Nb,284
кънѧѕь,Nb,277
ꙇ,C-,13
въ,R-,111
мьнѣ,Pp,440
не,Df,8
ꙇматъ,V-,9
ничесоже,Px,657
нъ,C-,11
да,G-,366
разоумѣетъ,V-,1260
вьсь,Px,54
миръ,Nb,284
ѣко,G-,115
л҄юбл҄ѫ,V-,0
о҃ца,Nb,34
ꙇ,C-,13
ѣкоже,Dq,88
заповѣдѣ,V-,1530
мьнѣ,Pp,440
о҃ць,Nb,306
тако,Df,48
творѫ,V-,637
въстанѣте,V-,975
ꙇдѣмъ,V-,671
отъсѫд[оу,Df,1538
азъ,Pp,440
есмь,V-,18
лоза,Nb,3201
ꙇстинънаѣ,A-,72
ꙇ,C-,13
о҃ць,Nb,306
моі,Ps,447
дѣлател҄ь,Nb,308
естъ,V-,18
вьсѣкѫ,A-,362
разгѫ,Nb,3202
о,R-,1
мьнѣ,Pp,440
не,Df,8
творѧштѫ,V-,637
плода,Nb,344
ꙇзъметъ,V-,697
ѭ,Pp,64
ꙇ,C-,13
вьсѣкѫ,A-,362
творѧштѫ,V-,637
плодъ,Nb,344
отрѣбитъ,V-,3203
ѭ,Pp,64
да,G-,366
плодъ,Nb,344
бол,Nb,0
сътворитъ,V-,73
юже,Df,694
вꙑ,Pp,266
чист[и,V-,15
есте,V-,18
за,R-,726
слово,Nb,520
еже,Pr,96
г҃лахъ,V-,102
вамъ,Pp,266
бѫдѣте,V-,18
въ,R-,111
мьнѣ,Pp,440
ꙇ,C-,13
азъ,Pp,440
въ,R-,111
васъ,Pp,266
ѣко,G-,115
бо,Df,94
розга,Nb,3202
не,Df,8
можетъ,V-,31
плода,Nb,344
творити,V-,637
о,R-,1
себѣ,Pk,21
аште,G-,248
не,Df,8
бѫдетъ,V-,18
на,R-,117
лозѣ,Nb,3201
тако,Df,48
ни,Df,760
вꙑ,Pp,266
аште,G-,248
в[ъ,R-,111
мьнѣ,Pp,440
не,Df,8
прѣбѫдете,V-,1131
азъ,Pp,440
е]смь,V-,18
лоза,Nb,3201
вꙑ,Pp,266
раждіе,Nb,3204
ꙇ[же,Pr,96
бѫдетъ,V-,18
въ,R-,111
мⸯнѣ,Pp,440
ꙇ,C-,13
азъ,Pp,440
вь,R-,111
н҄[емь,Pp,64
сътворитъ,V-,73
плодъ,Nb,344
мног[ъ,A-,49
ѣко,G-,115
без,R-,27
мене,Pp,440
не,Df,8
можетъ,V-,31
творити,V-,637
ничесоже,Px,657
аште,G-,248
к[то,Px,250
въ,R-,111
мнѣ,Pp,440
не,Df,8
прѣбѫдетъ,V-,1131
ꙇзвръжетъ,V-,1386
сѧ,Pk,21
вънъ,Df,1387
ѣкоже,Dq,88
розга,Nb,3202
ꙇ,C-,13
исъшетъ,V-,1689
ꙇ,C-,13
събираѭтъ,V-,152
ѭ,Pp,64
ꙇ,C-,13
въ,R-,111
огн҄ь,Nb,839
вълагаѭтъ,V-,3205
Аште,G-,248
прѣбѫдете,V-,1131
въ,R-,111
мьнѣ,Pp,440
ꙇ,C-,13
г҃ли,Nb,468
моі,Ps,447
въ,R-,111
васъ,Pp,266
прѣбѫдѫтъ,V-,1131
емоуже,Pr,96
колиждо,Df,464
хоштете,V-,301
просите,V-,553
ꙇ,C-,13
бѫдетъ,V-,18
вамъ,Pp,266
ѡ,R-,1
семь,Pd,47
бо,Df,94
прослави,V-,392
сѧ,Pk,21
о҃ць,Nb,306
моі,Ps,447
да,G-,366
плодъ,Nb,344
многъ,A-,49
сътворите,V-,73
ꙇ,C-,13
бѫдете,V-,18
моі,Ps,447
оученици,Nb,359
ѣкоже,Dq,88
вьзл҄юби,V-,635
мѧ,Pp,440
о҃ць,Nb,306
ꙇ,C-,13
азъ,Pp,440
възлюбихъ,V-,635
вꙑ,Pp,266
бѫдѣте,V-,18
въ,R-,111
л҄юбъви,Nb,518
моеі,Ps,447
аште,G-,248
заповѣди,Nb,603
моѩ,Ps,447
събл҄юдете,V-,424
прѣбѫдете,V-,1131
въ,R-,111
л҄юбъви,Nb,518
моеі,Ps,447
ѣкоже,Dq,88
азъ,Pp,440
заповѣди,Nb,603
о҃ца,Nb,34
моего,Ps,447
събл҄юдохъ,V-,1759
ꙇ,C-,13
прѣбꙑваѭ,V-,2174
вь,R-,111
н҄его,Pp,64
л҄юбъве,Nb,518
се,I-,419
г҃лахъ,V-,102
вамъ,Pp,266
да,G-,366
радость,Nb,1332
моѣ,Ps,447
въ,R-,111
васъ,Pp,266
бѫдетъ,V-,18
ꙇ,C-,13
радость,Nb,1332
ваша,Ps,723
ꙇсплънитъ,V-,1383
сѧ,Pk,21
си,Pd,47
же,Df,20
естъ,V-,18
заповѣдь,Nb,603
моѣ,Ps,447
да,G-,366
л҄юбите,V-,743
дроугъ,Pc,1833
дроуга,Pc,1833
ѣкоже,Dq,88
възл҄юбихъ,V-,635
вꙑ,Pp,266
Большѧ,A-,820
сеѩ,Pd,47
л҄юбъве,Nb,518
не,Df,8
ꙇматъ,V-,9
никтоже,Px,940
да,G-,366
кⸯто,Px,250
д҃шѫ,Nb,408
своѭ,Pt,217
положитъ,V-,1262
за,R-,726
дроугꙑ,Nb,754
своѩ,Pt,217
Вꙑ,Pp,266
дроузи,Nb,754
м[оі,Ps,447
есте,V-,18
аште,G-,248
творите,V-,637
елико,Pr,2092
азъ,Pp,440
заповѣдаѭ,V-,1115
вамъ,Pp,266
юж[е,Df,694
не,Df,8
г҃лѭ,V-,102
вамъ,Pp,266
робъ,Nb,511
рабъ,Nb,511
бо,Df,94
н[е,Df,8
вѣстъ,V-,138
чьто,Pi,134
творитъ,V-,637
г҃ь,Nb,342
его,Pp,64
вꙑ,Pp,266
же,Df,20
рѣхъ,V-,106
дроугꙑ,A-,133
ѣко,G-,115
в[ь]сѣ,Px,54
ѣже,Pr,96
слꙑшахъ,V-,689
отъ,R-,80
о҃ца,Nb,34
моего,Ps,447
съказахъ,V-,97
вамъ,Pp,266
н[е,Df,8
вꙑ,Pp,266
мене,Pp,440
ꙇзбърасте,V-,1382
нъ,C-,11
азъ,Pp,440
ꙇзбърахъ,V-,1382
вꙑ,Pp,266
ꙇ,C-,13
положихъ,V-,1262
вꙑ,Pp,266
да,G-,366
вꙑ,Pp,266
ꙇдете,V-,671
ꙇ,C-,13
плодъ,Nb,344
принесете,V-,535
ꙇ,C-,13
пл[о]дъ,Nb,344
вашь,Ps,723
прѣбѫдетъ,V-,1131
Да,G-,366
е]гоже,Pr,96
колиждо,Df,464
просите,V-,553
отъ,R-,80
о҃ца,Nb,34
въ,R-,111
ꙇмѧ,Nb,442
мое,Ps,447
даст[ъ,V-,116
вамъ,Pp,266
Си,Pd,47
заповѣдаѭ,V-,1115
ва]мъ,Pp,266
да,G-,366
л҄юбите,V-,743
дроугъ,Pc,1833
дроуга,Pc,1833
аште,G-,248
миръ,Nb,284
васъ,Pp,266
ненавидитъ,V-,744
вѣдите,V-,138
ѣко,G-,115
мене,Pp,440
прѣжде,Df,5
вьзненавидѣ,V-,741
аште,G-,248
отъ,R-,80
мира,Nb,284
бꙑсте,V-,18
бꙑли,V-,18
миръ,Nb,284
оубо,Df,6
своѩ,Pt,217
л҄юбилъ,V-,743
би,V-,18
ѣко,G-,115
же,Df,20
отъ,R-,80
мира,Nb,284
нѣсте,V-,176
нъ,C-,11
азъ,Pp,440
ꙇзбърахъ,V-,1382
вꙑ,Pp,266
отъ,R-,80
мира,Nb,284
сего,Pd,47
ради,R-,560
ненавидитъ,V-,744
васъ,Pp,266
миръ,Nb,284
Помьните,V-,472
слово,Nb,520
еже,Pr,96
азъ,Pp,440
рѣхъ,V-,106
вамъ,Pp,266
нѣстъ,V-,176
рабъ,Nb,511
боли,Nb,4719
г҃ѣ,Nb,342
своего,Pt,217
Аште,G-,248
мене,Pp,440
ꙇзгънашѧ,V-,315
ꙇ,C-,13
васъ,Pp,266
ꙇжденѫтъ,V-,315
аште,G-,248
слово,Nb,520
мое,Ps,447
събл҄юдошѧ,V-,1759
ꙇ,C-,13
ваше,Ps,723
събл҄юдѫтъ,V-,424
нъ,C-,11
си,Pd,47
вьсѣ,Px,54
творѧтъ,V-,637
вамъ,Pp,266
за,R-,726
ꙇмѧ,Nb,442
мое,Ps,447
ѣко,G-,115
не,Df,8
вѣдѧтъ,V-,138
посълавъшаего,V-,63
мѧ,Pp,440
Аште,G-,248
не,Df,8
бимь,V-,18
пришьлъ,V-,221
ꙇ,C-,13
г҃лалъ,V-,102
ꙇмъ,Pp,64
грѣха,Nb,406
не,Df,8
бѫ,V-,18
ꙇмѣли,V-,9
нꙑн҄ѣ,Df,289
же,Df,20
винꙑ,Nb,1590
не,Df,8
ꙇмѫтъ,V-,9
о,R-,1
грѣсѣ,Nb,406
своемь,Pt,217
ненавидѧи,V-,744
мене,Pp,440
ꙇ,C-,13
о҃ца,Nb,34
моего,Ps,447
ненавидитъ,V-,744
Аште,G-,248
дѣла,Nb,470
не,Df,8
бимь,V-,18
сътворилъ,V-,73
вь,R-,111
н҄ихъ,Pp,64
ꙇхъже,Pr,96
никътоже,Px,940
ꙇнъ,Px,259
не,Df,8
сътвори,V-,73
грѣха,Nb,406
не,Df,8
бѫ,V-,18
ꙇмѣли,V-,9
нꙑн҄ѣ,Df,289
же,Df,20
ꙇ,C-,13
видѣшѧ,V-,479
ꙇ,C-,13
вьзненавидѣшѧ,V-,741
ꙇ,C-,13
мене,Pp,440
ꙇ,C-,13
о҃ца,Nb,34
моего,Ps,447
нъ,C-,11
да,G-,366
събѫдетъ,V-,980
сѧ,Pk,21
слово,Nb,520
пⸯсаное,V-,32
въ,R-,111
законѣ,Nb,197
ꙇхъ,Pp,64
ѣко,G-,115
вьзненавидѣшѧ,V-,741
мѧ,Pp,440
спꙑти,Df,3207
Егда,Dq,300
же,Df,20
придетъ,V-,221
параклитъ,Nb,3198
егоже,Pr,96
посъл҄ѭ,V-,63
вамъ,Pp,266
отъ,R-,80
о҃ца,Nb,34
д҃хъ,Nb,443
ꙇстиньнꙑ,A-,72
ꙇже,Pr,96
отъ,R-,80
о҃ца,Nb,34
ꙇсходитъ,V-,1013
тъ,Pd,105
съвѣдѣтел҄ьствоуетъ,V-,1810
о,R-,1
мьнѣ,Pp,440
ꙇ,C-,13
вꙑ,Pp,266
же,Df,20
съвѣдѣтельствоу[и]те,V-,1810
ѣко,G-,115
ꙇскони,Df,1591
съ,R-,92
мноѭ,Pp,440
есте,V-,18
си,Pd,47
г҃лахъ,V-,102
вамъ,Pp,266
да,G-,366
не,Df,8
съблазните,V-,1191
сѧ,Pk,21
отъ,R-,80
сънъмишт,Nb,0
ꙇжденѫтъ,V-,315
вꙑ,Pp,266
нъ,C-,11
придетъ,V-,221
година,Nb,1413
да,G-,366
вьсѣкъ,A-,362
ꙇже,Pr,96
оубиетъ,V-,1144
вꙑ,Pp,266
мьнитъ,V-,166
си,Pd,47
слоужьбѫ,Nb,507
приносити,V-,391
б҃ви,Nb,34
ꙇ,C-,13
си,Pd,47
творѧтъ,V-,637
вамъ,Pp,266
ѣко,G-,115
не,Df,8
познашѧ,V-,894
о҃ца,Nb,34
ни,C-,157
мене,Pp,440
нъ,C-,11
се,I-,419
г҃лахъ,V-,102
вамъ,Pp,266
да,G-,366
егда,Dq,300
придетъ,V-,221
година,Nb,1413
поминаете,V-,2934
си,Pk,21
ко,R-,59
азъ,Pp,440
рѣхъ,V-,106
вамъ,Pp,266
сихъ,Pd,47
же,Df,20
вамъ,Pp,266
ꙇспръва,Df,2401
не,Df,8
рѣхъ,V-,106
ѣко,G-,115
съ,R-,92
вами,Pp,266
бѣхъ,V-,18
нꙑн҄ѣ,Df,289
же,Df,20
ꙇдѫ,V-,671
къ,R-,59
посълавъшюемоу,V-,63
мѧ,Pp,440
ꙇ,C-,13
никтоже,Px,940
отъ,R-,80
васъ,Pp,266
не,Df,8
въпрашаетъ,V-,1505
мене,Pp,440
камо,Du,3088
ꙇдеши,V-,671
нъ,C-,11
ѣко,G-,115
си,Pd,47
г҃лахъ,V-,102
вамъ,Pp,266
скръбь,Nb,1832
ꙇсплъни,V-,1383
сръдьца,Nb,446
ваша,Ps,723
нъ,C-,11
азъ,Pp,440
ꙇстинѫ,Nb,385
г҃лѭ,V-,102
вамъ,Pp,266
добрѣе,Df,33
естъ,V-,18
вамъ,Pp,266
да,G-,366
азъ,Pp,440
ꙇдѫ,V-,671
аште,G-,248
бо,Df,94
не,Df,8
ꙇдѫ,V-,671
азъ,Pp,440
параклитъ,Nb,3198
не,Df,8
придетъ,V-,221
къ,R-,59
вамъ,Pp,266
ꙇ,C-,13
пришьдъ,V-,221
онъ,Pd,83
обличитъ,V-,1567
всего,Px,54
мира,Nb,284
о,R-,1
грѣсѣ,Nb,406
ꙇ,C-,13
о,R-,1
пра[в]дѣ,Nb,569
ꙇ,C-,13
о,R-,1
сѫдѣ,Nb,730
о,R-,1
грѣсѣ,Nb,406
оубо,Df,6
ѣ]ко,G-,115
не,Df,8
вѣроуѭтъ,V-,968
въ,R-,111
мѧ,Pp,440
о,R-,1
правьдѣ,Nb,569
же,Df,20
ѣко,G-,115
къ,R-,59
о҃цю,Nb,306
ꙇдѫ,V-,671
ꙇ,C-,13
кⸯ,R-,59
томоу,Pd,105
не,Df,8
видите,V-,479
мене,Pp,440
о,R-,1
сѫдѣ,Nb,730
же,Df,20
ѣко,G-,115
кⸯнѧзь,Nb,277
мира,Nb,284
сего,Pd,47
осѫжденъ,V-,848
бꙑс,V-,18
Еште,Df,253
много,Df,1049
ꙇмамь,V-,9
г҃лати,V-,102
вамъ,Pp,266
нъ,C-,11
не,Df,8
можете,V-,31
носити,V-,329
нꙑн҄ѣ,Df,289
егда,Dq,300
ж]е,Df,20
придетъ,V-,221
онъ,Pd,83
д҃хъ,Nb,443
ꙇсти[н]ьнꙑ,A-,72
наставитъ,V-,3208
вꙑ,Pp,266
на,R-,117
всѣкѫ,A-,362
ꙇстинѫ,Nb,385
не,Df,8
о,R-,1
себѣ,Pk,21
бо,Df,94
г҃лати,V-,102
ꙇматъ,V-,9
нъ,C-,11
елико,Pr,2092
аште,Df,703
оуслꙑшитъ,V-,582
г҃лати,V-,102
ꙇматъ,V-,9
ꙇ,C-,13
грѧдѫштаа,V-,958
вьзвѣститъ,V-,1025
вамъ,Pp,266
онъ,Pd,83
мѧ,Pp,440
прославитъ,V-,392
ѣко,G-,115
отъ,R-,80
моего,Ps,447
приіметъ,V-,165
ꙇ,C-,13
вьзвѣститъ,V-,1025
вамъ,Pp,266
вⸯсѣ,Px,54
елико,Pr,2092
ꙇматъ,V-,9
о҃ць,Nb,306
моѣ,Ps,447
сѫтъ,V-,18
Сего,Pd,47
ради,R-,560
рѣхъ,V-,106
ѣко,G-,115
отъ,R-,80
моего,Ps,447
приіметъ,V-,165
ꙇ,C-,13
вьзвѣститъ,V-,1025
вамъ,Pp,266
въ,R-,111
малѣ,A-,125
ꙇ,C-,13
кⸯ,R-,59
томоу,Pd,105
не,Df,8
ви]дитъ,V-,479
мене,Pp,440
ꙇ,C-,13
пакꙑ,Df,616
въ,R-,111
м[а]лѣ,A-,125
ꙇ,C-,13
оузьрите,V-,857
мѧ,Pp,440
ꙇ,C-,13
ѣко,G-,115
ꙇд[ѫ,V-,671
къ,R-,59
о҃цю,Nb,306
рѣшѧ,V-,106
же,Df,20
ꙇ,C-,13
отъ,R-,80
оученикъ,Nb,359
его,Pp,64
къ,R-,59
себѣ,Pk,21
чьто,Pi,134
се,Pd,47
естъ,V-,18
еже,Pr,96
г҃летъ,V-,102
къ,R-,59
намъ,Pp,167
въ,R-,111
мал[ѣ,A-,125
ꙇ,C-,13
не,Df,8
видите,V-,479
мене,Pp,440
ꙇ,C-,13
пакꙑ,Df,616
въ,R-,111
малѣ,A-,125
оузьрите,V-,857
мѧ,Pp,440
ꙇ,C-,13
ѣко,G-,115
ꙇдѫ,V-,671
къ,R-,59
о҃цю,Nb,306
г҃лаахѫ,V-,102
же,Df,20
чьто,Pi,134
оубо,Df,6
естъ,V-,18
се,Pd,47
еже,Pr,96
г҃летъ,V-,102
въ,R-,111
малѣ,A-,125
не,Df,8
вѣмъ,V-,138
чьто,Pi,134
г҃лет[ъ,V-,102
Разоумѣ,V-,1260
же,Df,20
и҃с,Ne,343
ѣко,G-,115
хотѣахѫ,V-,301
і,C-,13
въпрашати,V-,1505
ꙇ,C-,13
рече,V-,106
ꙇмъ,Pp,64
о,R-,1
семь,Pd,47
ли,Du,752
сътѧзаете,V-,1576
сѧ,Pk,21
междю,R-,1568
собоѭ,Pk,21
ѣко,G-,115
рѣхъ,V-,106
въ,R-,111
малѣ,A-,125
ꙇ,C-,13
не,Df,8
видите,V-,479
мене,Pp,440
ꙇ,C-,13
пакꙑ,Df,616
въ,R-,111
малѣ,A-,125
оузьрите,V-,857
мѧ,Pp,440
амин,I-,298
амин,I-,298
г҃лѭ,V-,102
вамъ,Pp,266
ѣко,G-,115
въсплачете,V-,1855
сѧ,Pk,21
ꙇ,C-,13
въздрꙑдаете,V-,2658
вꙑ,Pp,266
а,C-,85
вьсь,Px,54
миръ,Nb,284
въздрадоуетъ,V-,2342
сѧ,Pk,21
вꙑ,Pp,266
же,Df,20
печальни,A-,1409
бѫдете,V-,18
нъ,C-,11
печаль,Nb,1335
ваша,Ps,723
въ,R-,111
радость,Nb,1332
бѫдетъ,V-,18
жена,Nb,693
егда,Dq,300
раждаетъ,V-,3209
печаль,Nb,1335
ꙇматъ,V-,9
ѣко,G-,115
приде,V-,221
годъ,Nb,2416
еѩ,Pp,64
егда,Dq,300
же,Df,20
родитъ,V-,1198
отрочѧ,Nb,1549
къ,R-,59
томоу,Pd,105
не,Df,8
помьн҄итъ,V-,472
скръби,Nb,2330
за,R-,726
радость,Nb,1332
ѣко,G-,115
роди,V-,1198
сѧ,Pk,21
ч҃къ,Nb,211
въ,R-,111
миръ,Nb,284
ꙇ,C-,13
вꙑ,Pp,266
же,Df,20
оубо,Df,6
нꙑн҄ѣ,Df,289
печальни,A-,1409
бѫдете,V-,18
пакꙑ,Df,616
же,Df,20
зьрѫ,V-,1325
вꙑ,Pp,266
ꙇ,C-,13
въздрадоуетъ,V-,2342
сѧ,Pk,21
сръдьце,Nb,446
ваше,Ps,723
ꙇ,C-,13
радости,Nb,1332
вашеѩ,Ps,723
никътоже,Px,940
не,Df,8
възъметъ,V-,606
отъ,R-,80
васъ,Pp,266
ꙇ,C-,13
въ,R-,111
тъ,Pd,105
дьнь,Nb,523
мене,Pp,440
не,Df,8
въпросите,V-,263
ничесоже,Px,657
амин,I-,298
амин,I-,298
г҃лѭ,V-,102
вамъ,Pp,266
аште,G-,248
чесо,Px,1479
просите,V-,553
оу,R-,736
о҃ца,Nb,34
въ,R-,111
ꙇмѧ,Nb,442
мое,Ps,447
дастъ,V-,116
вамъ,Pp,266
доселѣ,Df,1200
не,Df,8
просисте,V-,553
ничесоже,Px,657
въ,R-,111
ꙇмѧ,Nb,442
мое,Ps,447
просите,V-,553
ꙇ,C-,13
приімете,V-,165
да,G-,366
радость,Nb,1332
ваша,Ps,723
ꙇсплън҄ена,V-,1383
бѫдет[ъ,V-,18
Си,Pk,21
въ,R-,111
притъчахъ,Nb,1307
г҃лахъ,V-,102
вамъ,Pp,266
придетъ,V-,221
година,Nb,1413
егда,Dq,300
к,R-,59
томоу,Pd,105
въ,R-,111
притъчахъ,Nb,1307
не,Df,8
г҃лѭ,V-,102
вамъ,Pp,266
нъ,C-,11
не,Df,8
обиноуѩ,V-,2245
сѧ,Pk,21
о,R-,1
о҃ци,Nb,306
вьзвѣштѫ,V-,1025
вамъ,Pp,266
въ,R-,111
тъ,Pd,105
дьнь,Nb,523
въ,R-,111
ꙇмѧ,Nb,442
мое,Ps,447
въспросите,V-,1406
ꙇ,C-,13
не,Df,8
г҃лѭ,V-,102
вамъ,Pp,266
ѣко,G-,115
азъ,Pp,440
оумо[л҄ѭ,V-,1584
о҃ца,Nb,34
о,R-,1
васъ,Pp,266
самъ,Pd,567
бо,Df,94
о҃ць,Nb,306
л҄юбитъ,V-,743
вꙑ,Pp,266
ѣко,G-,115
вꙑ,Pp,266
мене,Pp,440
вьзлюбисте,V-,635
ꙇ,C-,13
вѣровасте,V-,968
ѣко,G-,115
отъ,R-,80
б҃а,Nb,34
ꙇзидъ,V-,684
ꙇзидъ,V-,684
отъ,R-,80
о҃ца,Nb,34
ꙇ,C-,13
придъ,V-,221
въ,R-,111
вьсь,Px,54
миръ,Nb,284
пакꙑ,Df,616
оставл҄ѣѭ,V-,55
вьсь,Px,54
миръ,Nb,284
ꙇ,C-,13
идѫ,V-,671
къ,R-,59
о҃цю,Nb,306
г҃лашѧ,V-,102
емоу,Pp,64
оученици,Nb,359
его,Pp,64
се,Pd,47
нꙑн҄ѣ,Df,289
обиноуѩ,V-,2245
сѧ,Pk,21
г҃леши,V-,102
а,C-,85
притъчѧ,Nb,1307
ни,C-,157
единоѩ,Ma,243
же,Df,20
г҃леши,V-,102
нꙑн҄ѣ,Df,289
вѣмъ,V-,138
ѣко,G-,115
вѣси,V-,138
вⸯсѣ,Px,54
ꙇ,C-,13
не,Df,8
трѣбоуеши,V-,780
да,G-,366
къто,Px,250
тѧ,Pp,304
въпрашаетъ,V-,1505
о,R-,1
семь,Pd,47
вѣроуемъ,V-,968
ѣко,G-,115
отъ,R-,80
б҃а,Nb,34
еси,V-,18
ꙇшьлъ,V-,0
Ѡтъвѣшта,V-,271
ꙇмъ,Pp,64
и҃с,Ne,343
нꙑн҄ѣ,Df,289
ли,Du,752
вѣроуете,V-,968
се,Pd,47
грѧдетъ,V-,958
година,Nb,1413
ꙇ,C-,13
нꙑн҄ѣ,Df,289
приде,V-,221
да,G-,366
разидетъ,V-,1921
сѧ,Pk,21
кождо,Px,1523
въ,R-,111
своѣ,Pt,217
ꙇ,C-,13
мене,Pp,440
единого,Ma,243
оставите,V-,669
ꙇ,C-,13
нѣсмь,V-,176
единъ,Ma,243
ѣко,Df,771
о҃ць,Nb,306
съ,R-,92
мⸯноѭ,Pp,440
естъ,V-,18
Си,Pd,47
г҃лахъ,V-,102
вамъ,Pp,266
да,G-,366
въ,R-,111
мьнѣ,Pp,440
миръ,Nb,284
ꙇмате,V-,9
въ,R-,111
всемь,Px,54
мирѣ,Nb,284
скръбьни,A-,608
бѫдете,V-,18
нъ,C-,11
дръзаꙇте,V-,1032
азъ,Pp,440
побѣбѣдихъ,V-,2769
всего,Px,54
мира,Nb,284
си,Pd,47
г҃ла,V-,102
и҃с,Ne,343
ꙇ,C-,13
възведе,V-,1268
очи,Nb,427
своі,Pt,217
на,R-,117
н҃бо,Nb,209
ꙇ,C-,13
рече,V-,106
о҃че,Nb,306
приде,V-,221
часъ,Nb,422
прослави,V-,392
с҃на,Nb,341
своего,Pt,217
до,R-,187
ꙇ,C-,13
с҃нъ,Nb,341
твоі,Ps,307
прославитъ,V-,392
тѧ,Pp,304
ѣкоже,Dq,88
далъ,V-,116
емоу,Pp,64
еси,V-,18
власть,Nb,927
вьсѣкоѩ,A-,362
плъти,Nb,1509
да,G-,366
вⸯсѣко,A-,362
еже,Pr,96
емоу,Pp,64
еси,V-,18
далъ,V-,116
дастъ,V-,116
ꙇмъ,Pp,64
живота,Nb,36
вѣчьнаго,A-,411
се,Pd,47
же,Df,20
естъ,V-,18
вѣчьнꙑ,A-,411
животъ,Nb,36
да,G-,366
знаѭтъ,V-,907
тебе,Pp,304
единого,Ma,243
ꙇстиньнаго,A-,72
б҃а,Nb,34
ꙇ,C-,13
егоже,Pr,96
посъла,V-,63
и҃у,Ne,343
х҃а,Ne,305
азъ,Pp,440
прославихъ,V-,392
тѧ,Pp,304
на,R-,117
земли,Nb,210
дѣло,Nb,470
съвръшихъ,V-,1179
еже,Pr,96
далъ,V-,116
еси,V-,18
мьнѣ,Pp,440
да,G-,366
сътвор҄ѭ,V-,73
ꙇ,C-,13
нꙑн҄ѣ,Df,289
прослави,V-,392
мѧ,Pp,440
о҃че,Nb,306
оу,R-,736
тебе,Pp,304
самого,Pd,567
славѫ,Nb,291
ѭже,Pr,96
ꙇмѣхъ,V-,9
прѣжде,Df,5
даже,G-,1923
не,Df,8
бꙑс,V-,18
оу,R-,736
тебе,Pp,304
вьсь,Px,54
миръ,Nb,284
ѣвихъ,V-,358
ꙇмѧ,Nb,442
твое,Ps,307
ч҃комъ,Nb,211
ѩже,Pr,96
далъ,V-,116
еси,V-,18
мьнѣ,Pp,440
отъ,R-,80
вьсего,Px,54
мира,Nb,284
твоі,Ps,307
бѣшѧ,V-,18
ꙇ,C-,13
мьнѣ,Pp,440
ѩ,Pp,64
далъ,V-,116
еси,V-,18
ꙇ,C-,13
слово,Nb,520
твое,Ps,307
съхранишѧ,V-,1609
нꙑн҄ѣ,Df,289
разоумѣшѧ,V-,1260
ѣко,G-,115
всѣ,Px,54
елико,Pr,2092
далъ,V-,116
еси,V-,18
мьнѣ,Pp,440
отъ,R-,80
тебе,Pp,304
сѫтъ,V-,18
ѣко,G-,115
г҃лꙑ,Nb,468
ѩже,Pr,96
дастъ,V-,116
мьнѣ,Pp,440
