chu_word,torot_tokno,grc_word,grc_tokno
оставлѣатъ,595907,ἀφίεται,333443
сѧ,595908,,
вамъ,595909,ὑμῖν,333444
домъ,595910,οἶκος,333446
вашъ,595911,ὑμῶν,333447
г҃лѭ,595913,λέγω,333449
же,595914,,
вамъ,595915,ὑμῖν,333450
ѣко,595917,ὅτι,333451
не,595918,οὐ,333452
имате,595919,,
видѣти,595920,ἴδητέ,333454
мене,595921,με,333455
доньдеже,595922,ἕως,333456
придетъ,595923,ἥξει,333457
егда,595924,ὅτε,333458
речете,595925,εἴπητε,333459
б҃лгсвнъ,595927,εὐλογημένος,333461
грѧдѧи,595928,ἐρχόμενος,333463
въ,595929,ἐν,333464
імѧ,595930,ὀνόματι,333465
г҃не,595931,κυρίου,333466
Ꙇ,595933,Καὶ,333468
бꙑстъ,595934,ἐγένετο,333469
егда,595935,ἐν,333470
вьниде,595936,ἐλθεῖν,333472
и҃съ,595937,αὐτὸν,333473
въ,595938,εἰς,333474
домъ,595939,οἶκόν,333475
единого,595940,τινος,333476
кънѧѕа,595941,ἀρχόντων,333478
фарисѣиска,595942,Φαρισαίων,333480
въ,595943,,
соботѫ,595944,σαββάτῳ,333481
хлѣба,595945,ἄρτον,333483
ѣстъ,595946,φαγεῖν,333482
и,595948,καὶ,333485
ти,595949,αὐτοὶ,333486
бѣахѫ,595950,ἦσαν,333487
назираѭште,595951,παρατηρούμενοι,333488
и,595952,αὐτόν,333489
ꙇ,595954,καὶ,333491
се,595955,ἰδοὺ,333492
ч҃лвкъ,595956,ἄνθρωπός,333493
единъ,595957,τις,333494
имꙑ,595958,,
водънꙑи,595959,ὑδρωπικὸς,333496
трѫдъ,595960,,
бѣ,595962,ἦν,333495
прѣдъ,595963,ἔμπροσθεν,333497
нимь,595964,αὐτοῦ,333498
и,794220,καὶ,333500
отъвѣштавъ,794221,ἀποκριθεὶς,333501
рече,794222,,
и҃съ,794223,Ἰησοῦς,333503
рече,794224,εἶπεν,333504
къ,794225,πρὸς,333505
законьникомъ,794226,νομικοὺς,333507
и,794227,καὶ,333508
фарисѣемъ,794228,Φαρισαίους,333509
г҃лѧ,794229,λέγων,333510
аште,794230,,
достоитъ,794231,ἔξεστιν,333512
въ,794232,,
соботꙑ,794233,σαββάτῳ,333514
цѣлити,794234,θεραπεῦσαι,333515
они,595983,οἱ,333519
же,595984,δὲ,333520
оумлъчашѧ,595985,ἡσύχασαν,333521
и,595987,καὶ,333523
приемъ,595988,ἐπιλαβόμενος,333524
и,595989,,
исцѣли,595990,ἰάσατο,333525
и,595991,αὐτὸν,333526
и,595992,καὶ,333527
отъпоусти,595993,ἀπέλυσεν,333528
и,595994,,
и,595996,καὶ,333530
отъвѣштавъ,595997,ἀποκριθεὶς,333531
къ,595998,πρὸς,333532
нимъ,595999,αὐτοὺς,333533
рече,596000,εἶπεν,333534
которааго,596002,τίνος,333536
васъ,596003,ὑμῶν,333537
осълъ,596004,υἱὸς,333538
ли,596005,ἢ,333539
волъ,596006,βοῦς,333540
въ,596007,εἰς,333541
стоуденецъ,596008,φρέαρ,333542
въпадетъ,596009,πεσεῖται,333543
ꙇ,596011,καὶ,333545
не,596012,οὐκ,333546
абие,596013,εὐθέως,333547
истръгнетъ,596014,ἀνασπάσει,333548
его,596015,αὐτὸν,333549
вь,596017,ἐν,333550
день,596018,ἡμέρᾳ,333551
соботънꙑ,596019,σαββάτου,333553
ꙇ,596021,καὶ,333555
не,596022,οὐκ,333556
възмогѫ,596023,ἴσχυσαν,333557
отъвѣштати,596024,ἀνταποκριθῆναι,333558
емоу,596025,,
къ,596026,πρὸς,333559
семоу,596027,ταῦτα,333560
Г҃лааше,596029,Ἔλεγεν,333562
же,596030,δὲ,333563
къ,596031,πρὸς,333564
зъванъиимъ,596032,κεκλημένους,333566
притъчѫ,596033,παραβολήν,333567
одръжѧ,596034,ἐπέχων,333569
како,596036,πῶς,333570
прѣдъсѣданиѣ,596037,πρωτοκλισίας,333572
избираахѫ,596038,ἐξελέγοντο,333573
г҃лѧ,596040,λέγων,333575
къ,596041,πρὸς,333576
нимь,596042,αὐτούς,333577
егда,596044,ὅταν,333579
зъванъ,596045,κληθῇς,333580
бѫдеши,596046,,
цѣмъ,596047,τινος,333582
на,596048,εἰς,333583
бракъ,596049,γάμους,333584
не,596051,μὴ,333586
сѧди,596052,κατακλιθῇς,333587
на,596053,εἰς,333588
прѣдьнимь,596054,πρωτοκλισίαν,333590
мѣстѣ,596055,πρωτοκλισίαν,333590
еда,596057,μήποτε,333592
къто,596058,,
чьстьнѣи,596059,ἐντιμότερός,333593
тебе,596060,σου,333594
бѫдетъ,596061,ᾖ,333595
зъванꙑхъ,596062,κεκλημένος,333596
ꙇ,596064,καὶ,333600
пришедъ,596065,ἐλθὼν,333601
зъвавꙑ,596066,καλέσας,333606
тѧ,596067,σὲ,333603
и,596068,καὶ,333604
оного,596069,αὐτὸν,333605
речетъ,596070,ἐρεῖ,333607
ти,596071,σοι,333608
даждъ,596073,δὸς,333610
семоу,596074,τούτῳ,333611
мѣсто,596075,τόπον,333612
и,596077,καὶ,333614
тогда,596078,τότε,333615
начьнеши,596079,ἄρξῃ,333616
съ,596080,μετὰ,333617
стоудомъ,596081,αἰσχύνης,333618
послѣдьнее,596082,ἔσχατον,333620
мѣсто,596083,τόπον,333621
дръжати,596084,κατέχειν,333622
нъ,596086,ἀλλ’,333624
егда,596087,ὅταν,333625
зъванъ,596088,κληθῇς,333626
бѫдеши,596089,,
шъдъ,596091,πορευθεὶς,333627
сѧди,596092,ἀνάπεσε,333628
на,596093,εἰς,333629
послѣдьниимь,596094,ἔσχατον,333631
мѣстѣ,596095,τόπον,333632
да,596097,ἵνα,333634
егда,596098,ὅταν,333635
придетъ,596099,ἔλθῃ,333636
зъвавꙑи,596100,κεκληκώς,333638
тѧ,596101,σε,333639
речетъ,596103,ἐρεῖ,333640
ти,596104,σοι,333641
дроуже,596105,φίλε,333643
посѧди,596106,προσανάβηθι,333645
вꙑше,596107,ἀνώτερον,333646
тъгда,596109,τότε,333648
бѫдетъ,596110,ἔσται,333649
ти,596111,σοι,333650
слава,596112,δόξα,333651
прѣдъ,596113,ἐνώπιον,333652
сѣдѧштиими,596114,συνανακειμένων,333655
съ,596115,συνανακειμένων,333655
тобоѭ,596116,σοι,333656
ѣко,596118,ὅτι,333658
вьсѣкъ,596119,πᾶς,333659
възносѧи,596120,ὑψῶν,333661
сѧ,596121,ἑαυτὸν,333662
съмѣритъ,596122,ταπεινωθήσεται,333663
сѧ,596123,,
и,596125,καὶ,333665
съмѣрѣѩи,596126,ταπεινῶν,333667
сѧ,596127,ἑαυτὸν,333668
вьзнесетъ,596128,ὑψωθήσεται,333669
сѧ,596129,,
Г҃лааше,596133,Ἔλεγεν,333671
же,596134,δὲ,333672
къ,596135,,
зъвавъшюмоу,596136,κεκληκότι,333675
и,596137,αὐτόν,333676
егда,596139,ὅταν,333678
твориши,596140,ποιῇς,333679
обѣдъ,596141,ἄριστον,333680
ли,596142,ἢ,333681
вечерѭ,596143,δεῖπνον,333682
не,596145,μὴ,333684
зови,596146,φώνει,333685
дроугъ,596147,φίλους,333687
твоихъ,596148,σου,333688
ни,596150,μηδὲ,333689
братриѩ,596151,ἀδελφούς,333691
твоеѩ,596152,σου,333692
ни,596153,μηδὲ,333693
рождениѣ,596154,συγγενεῖς,333695
твоего,596155,σου,333696
ни,596157,μηδὲ,333697
сѫсѣдъ,596158,γείτονας,333698
богатъ,596159,πλουσίους,333699
еда,596161,μήποτε,333701
коли,596162,,
и,596163,καὶ,333702
ти,596164,αὐτοὶ,333703
тѧ,596165,σε,333705
такожде,596166,,
възовѫтъ,596167,ἀντικαλέσωσίν,333704
и,596169,καὶ,333706
бѫдетъ,596170,γένηται,333707
ти,596171,σοι,333709
въздаание,596172,ἀνταπόδομά,333708
нъ,596174,ἀλλ’,333711
егда,596175,ὅταν,333712
твориши,596176,ποιῇς,333713
пиръ,596177,δοχήν,333714
зови,596179,κάλει,333716
ништѧѩ,596180,πτωχούς,333717
маломошти,596181,ἀναπήρους,333719
хромꙑ,596183,χωλούς,333721
слѣпꙑ,596184,τυφλούς,333723
ꙇ,596186,καὶ,333725
блаженъ,596187,μακάριος,333726
бѫдеши,596188,ἔσῃ,333727
ѣко,596190,ὅτι,333729
не,596191,οὐκ,333730
имѫтъ,596192,ἔχουσιν,333731
ти,596193,,
чесо,596194,,
въздати,596195,ἀνταποδοῦναί,333732
ти,596196,σοι,333733
въздастъ,596198,ἀνταποδοθήσεται,333735
бо,596199,δέ,333736
ти,596200,σοι,333737
сѧ,596201,,
во,596202,ἐν,333738
вьскрѣшение,596203,ἀναστάσει,333740
праведънꙑхъ,596204,δικαίων,333742
Слꙑшавъ,596206,Ἀκούσας,333744
же,596207,δέ,333745
единъ,596208,τις,333746
отъ,596209,,
възлежѧштиихъ,596210,συνανακειμένων,333748
съ,596211,,
нимъ,596212,,
си,596213,ταῦτα,333749
рече,596214,εἶπεν,333750
емоу,596215,αὐτῷ,333751
блаженъ,596217,μακάριος,333753
иже,596218,ὅστις,333754
сънѣстъ,596219,φάγεται,333755
обѣдъ,596220,ἄρτον,333756
въ,596221,ἐν,333757
ц҃срствии,596222,βασιλείᾳ,333759
б҃жии,596223,θεοῦ,333761
онъ,596225,ὁ,333763
же,596226,δὲ,333764
рече,596227,εἶπεν,333765
емоу,596228,αὐτῷ,333766
Ч҃лвкъ,596230,ἄνθρωπός,333768
единъ,596231,τις,333769
сътвори,596232,ἐποίει,333770
вечерѭ,596233,δεῖπνον,333771
велиѭ,596234,μέγα,333772
и,596236,καὶ,333774
зъва,596237,ἐκάλεσεν,333775
мъногꙑ,596238,πολλούς,333776
и,596240,καὶ,333778
посъла,596241,ἀπέστειλεν,333779
рабъ,596242,δοῦλον,333781
свои,596243,αὐτοῦ,333782
въ,596244,,
годъ,596245,ὥρᾳ,333784
вечерѧ,596246,δείπνου,333786
решти,596248,εἰπεῖν,333787
зъванꙑмъ,596249,κεκλημένοις,333789
грѧдѣте,596250,ἔρχεσθε,333791
ѣко,596252,ὅτι,333793
оу҅же,596253,ἤδη,333794
готова,596254,ἕτοιμά,333795
сѫтъ,596255,εἰσιν,333796
вьсѣ,596256,,
ꙇ,596258,καὶ,333798
начѧсѧ,596259,ἤρξαντο,333799
въкоупъ,596260,ἀπὸ,333800
отърицати,596261,παραιτεῖσθαι,333803
сѧ,596262,,
вьси,596263,πάντες,333802
пръвꙑ,596265,πρῶτος,333806
рече,596266,εἶπεν,333807
емоу,596267,αὐτῷ,333808
село,596269,ἀγρὸν,333810
коупихъ,596270,ἠγόρασα,333811
и,596271,καὶ,333812
имамъ,596272,ἔχω,333813
нѫждѫ,596273,ἀνάγκην,333814
изити,596274,ἐξελθὼν,333815
и,596275,,
видѣти,596276,ἰδεῖν,333816
е,596277,αὐτόν,333817
молѭ,596279,ἐρωτῶ,333819
тѧ,596280,σε,333820
имѣи,596281,ἔχε,333822
мѧ,596282,με,333823
отърочъна,596283,παρῃτημένον,333824
и,596285,καὶ,333826
дроугꙑ,596286,ἕτερος,333827
рече,596287,εἶπεν,333828
сѫпрѫгъ,596288,ζεύγη,333830
воловънꙑихъ,596289,βοῶν,333831
коупихъ,596290,ἠγόρασα,333832
пѧть,596291,πέντε,333833
и,596293,καὶ,333834
грѧдѫ,596294,πορεύομαι,333835
искоуситъ,596295,δοκιμάσαι,333836
ихъ,596296,αὐτά,333837
молѭ,596298,ἐρωτῶ,333839
тѧ,596299,σε,333840
имѣи,596300,ἔχε,333842
мѧ,596301,με,333843
отърочъна,596302,παρῃτημένον,333844
и,596304,καὶ,333846
дроугꙑ,596305,ἕτερος,333847
рече,596306,εἶπεν,333848
женѫ,596307,γυναῖκα,333850
поѩсъ,596308,ἔγημα,333851
и,596309,καὶ,333852
сего,596310,τοῦτο,333854
ради,596311,διὰ,333853
не,596312,οὐ,333855
могѫ,596313,δύναμαι,333856
прити,596314,ἐλθεῖν,333857
и,596316,καὶ,333859
пришъдъ,596317,παραγενόμενος,333860
рабъ,596318,δοῦλος,333862
тъ,596319,,
повѣдѣ,596320,ἀπήγγειλεν,333863
се,596321,ταῦτα,333867
г҃спдиноу,596322,κυρίῳ,333865
своемоу,596323,αὐτοῦ,333866
тогда,596325,τότε,333869
разгнѣвавъ,596326,ὀργισθεὶς,333870
сѧ,596327,,
господинъ,596328,οἰκοδεσπότης,333872
домоу,596329,,
рече,596331,εἶπεν,333873
рабоу,596332,δούλῳ,333875
своемоу,596333,αὐτοῦ,333876
изиди,596335,ἔξελθε,333878
ѩдро,596336,ταχέως,333879
на,596337,εἰς,333880
распѫтиѣ,596338,πλατείας,333882
и,596339,καὶ,333883
стъгнꙑ,596340,ῥύμας,333884
града,596341,πόλεως,333886
ꙇ,596343,καὶ,333888
ништѧѩ,596344,πτωχοὺς,333890
и,596345,καὶ,333891
бѣдънꙑѩ,596346,χωλοὺς,333896
и,596347,καὶ,333895
хромꙑѩ,596348,ἀναπήρους,333892
и,596349,καὶ,333893
слѣпꙑѩ,596350,τυφλοὺς,333894
въведи,596351,εἰσάγαγε,333897
сѣмо,596352,ὧδε,333898
ꙇ,596354,καὶ,333900
рече,596355,εἶπεν,333901
рабъ,596356,δοῦλος,333903
г҃и,596358,κύριε,333905
бꙑстъ,596359,γέγονεν,333907
ѣкоже,596360,ὃ,333908
повелѣ,596361,ἐπέταξας,333909
и,596363,καὶ,333911
еште,596364,ἔτι,333912
мѣсто,596365,τόπος,333913
естъ,596366,ἐστίν,333914
и,596368,καὶ,333916
рече,596369,εἶπεν,333917
г҃ъ,596370,κύριος,333919
рабоу,596371,δοῦλον,333922
изиди,596373,ἔξελθε,333924
на,596374,εἰς,333925
пѫти,596375,ὁδοὺς,333927
и,596376,καὶ,333928
халѫгꙑ,596377,φραγμοὺς,333929
и,596379,καὶ,333930
оубѣди,596380,ἀνάγκασον,333931
вьнити,596381,εἰσελθεῖν,333932
да,596383,ἵνα,333934
наплънитъ,596384,γεμισθῇ,333935
сѧ,596385,,
домъ,596386,οἶκος,333938
мои,596387,μου,333936
г҃лѭ,596389,λέγω,333940
бо,596390,γὰρ,333941
вамъ,596391,ὑμῖν,333942
ѣко,596393,ὅτι,333943
ни,596394,,
единъ,596395,οὐδεὶς,333944
же,596396,,
мѫжь,596397,ἀνδρῶν,333946
тѣхъ,596398,ἐκείνων,333947
зъванꙑхъ,596399,κεκλημένων,333949
не,596401,,
въкоуситъ,596402,γεύσεταί,333950
моеѩ,596403,μου,333951
вечерѧ,596404,δείπνου,333953
мъноѕи,596406,,
бо,596407,,
сѫтъ,596408,,
зъвании,596409,,
мало,596410,,
же,596411,,
избъранꙑхъ,596412,,
Ꙇдѣахѫ,596416,Συνεπορεύοντο,333955
же,596417,δὲ,333956
съ,596418,,
нимь,596419,αὐτῷ,333957
народи,596420,ὄχλοι,333958
мъноѕи,596421,πολλοί,333959
и,596423,καὶ,333961
обраштъ,596424,στραφεὶς,333962
сѧ,596425,,
рече,596426,εἶπεν,333963
къ,596427,πρὸς,333964
нимъ,596428,αὐτούς,333965
аште,596430,εἴ,333967
кто,596431,τις,333968
грѧдетъ,596432,ἔρχεται,333969
къ,596433,πρός,333970
мьнѣ,596434,με,333971
и,596436,καὶ,333972
не,596437,οὐ,333973
възненавидитъ,596438,μισεῖ,333974
о҃тца,596439,πατέρα,333976
своего,596440,αὐτοῦ,333977
и,596441,καὶ,333978
матере,596442,μητέρα,333980
и,596444,καὶ,333981
женъи,596445,γυναῖκα,333983
и,596446,καὶ,333984
чѧдъ,596447,τέκνα,333986
и,596448,καὶ,333987
братриѩ,596449,ἀδελφοὺς,333989
и,596450,καὶ,333990
сестⷬ҇ъ,596451,ἀδελφάς,333992
еште,596453,ἔτι,333994
же,596454,δὲ,333995
и,596455,καὶ,333996
д҃шѧ,596456,ψυχήν,333999
своеѩ,596457,ἑαυτοῦ,333998
не,596459,οὐ,334001
можетъ,596460,δύναται,334002
мои,596461,μου,334004
оученикъ,596462,μαθητής,334005
бꙑти,596463,εἶναί,334003
ꙇ,596465,,
иже,596466,ὅστις,334007
не,596467,οὐ,334008
носитъ,596468,βαστάζει,334009
к҃рста,596469,σταυρὸν,334011
своего,596470,ἑαυτοῦ,334012
и,596471,καὶ,334013
въ,596472,,
слѣдъ,596473,ὀπίσω,334015
мене,596474,μου,334016
грѧдетъ,596475,ἔρχεται,334014
не,596477,οὐ,334018
можетъ,596478,δύναται,334019
бꙑти,596479,εἶναί,334020
мои,596480,μου,334021
оученикъ,596481,μαθητής,334022
