1197,Turec,Ne
1198,ig,Nb
1199,Hreopedun,Ne
1200,adræfan,V-
1201,twentigtwegen,Py
1202,Sancta,F-
1203,Marian,Ne
1204,cirice,Nb
1205,unwis,A-
1206,aþ,Nb
1207,gisel,Nb
1208,gearo,A-
1209,læstan,V-
1210,for,V-
1211,Tina,Ne
1212,ea,Nb
1213,hergian,V-
1214,Peohtas,Ne
1215,Stræcled,Ne
1216,Godrum,Ne
1217,Oscytel,Ne
1218,Anwynd,Ne
1219,Grantebrycg,Ne
1220,sumer,Nb
1221,gefeng,V-
1222,Werham,Ne
1223,beah,Nb
1224,nan,Px
1225,Escanceaster,Ne
1226,gedælan,V-
1227,erian,V-
1228,tilian,V-
1229,Exanceaster,Ne
1230,seglan,V-
1231,west,Df
1232,ymbutan,Df
1233,yst,Nb
1234,hundtwelftig,Py
1235,Swanawic,Ne
1236,hindan,Df
1237,ofridan,V-
1238,fæsten,Nb
1239,foregisel,Nb
1240,hærfest,Nb
1241,twelfta,A-
1242,Cippanham,Ne
1243,geridan,V-
1244,uneaðelíce,Df
1245,wudu,Nb
1246,morfæsten,Nb
1247,Inwær,Ne
1248,twentigþri,Py
1249,eahtahund,Py
1250,feowertig,Py
1251,Æðeling,Ne
1252,neah,Df
1253,wicu,Nb
1254,stan,Nb
1255,eastan,Df
1256,Sealhwudu,Ne
1257,hiere,F-
1258,beheonan,R-
1259,wic,Nb
1260,Iglea,Ne
1261,Eþandun,Ne
1262,fulwiht,Nb
1263,gelæstan,V-
1264,in,R-
1265,weorþ,A-
1266,Aler,Ne
1267,is,V-
1268,crismlysing,Nb
1269,Weþmor,Ne
1270,weorþian,V-
1271,Cirenceaster,Ne
1272,hloþ,Nb
1273,wicing,Nb
1274,Fullanham,Ne
1275,sunne,Nb
1276,Gend,Ne
1277,ufor,Df
1278,andlang,R-
1279,Mæs,Ne
1280,þæron,Df
1281,forslean,V-
1282,forwundian,V-
1283,Scald,Ne
1284,Cundoþ,Ne
1285,Sunna,Ne
1286,Embene,Ne
1287,todælan,V-
1288,foresprecen,A-
1289,east,Df
1290,awerian,V-
1291,utan,Df
1292,behorsian,V-
1293,Stufemuþa,Ne
1294,syxtyne,Py
1295,geræcan,V-
1296,herehyþ,Nb
1297,eofor,Nb
1298,westrice,Nb
1299,Hloþwig,Ne
1300,Eald-Seaxe,Ne
1301,twiwa,Df
1302,Seaxe,Ne
1303,Frysa,Ne
1304,Wendelsæ,Ne
1305,begeondan,R-
1306,Lidwiccas,Ne
1307,Iuþytt,Ne
1308,Pippen,Ne
