mysql> select tokens.id, token_alignment_id from tokens left join sentences on sentence_id = sentences.id left join source_divisions on source_division_id = source_divisions.id left join sources on source_id = sources.id where code = "psal-sin";
+---------+--------------------+
| id      | token_alignment_id |
| 2364628 |            3330776 |
| 2364629 |            3330780 |
| 2364630 |            3330775 |
| 2364631 |            3330778 |
| 2365793 |               NULL |
| 2364632 |               NULL |
| 2364633 |               NULL |
| 2364634 |               NULL |
| 2364635 |               NULL |
| 2364636 |               NULL |
| 2364637 |               NULL |
| 2365795 |               NULL |
| 2365796 |               NULL |
| 2365797 |               NULL |
| 2364638 |            3330781 |
| 2364639 |            3330783 |
| 2364640 |            3330785 |
| 2364641 |            3330786 |
| 2364642 |            3330787 |
| 2365798 |               NULL |
| 2364643 |            3330788 |
| 2364644 |            3330789 |
| 2364645 |            3330790 |
| 2364646 |            3330792 |
| 2364647 |            3330793 |
| 2364648 |            3330794 |
| 2364649 |            3330796 |
| 2364650 |               NULL |
| 2364651 |            3330798 |
| 2364652 |            3330801 |
| 2364653 |               NULL |
| 2364654 |            3330804 |
| 2364655 |            3330806 |
| 2364656 |            3330807 |
| 2364657 |            3330810 |
| 2364658 |            3330811 |
| 2364659 |            3330812 |
| 2364660 |            3330814 |
| 2364661 |            3330815 |
| 2364662 |            3330816 |
| 2364663 |            3330817 |
| 2364664 |            3330818 |
| 2364665 |            3330820 |
| 2364666 |            3330822 |
| 2364667 |            3330823 |
| 2364668 |            3330824 |
| 2365799 |               NULL |
| 2364669 |            3330825 |
| 2364670 |            3330826 |
| 2364671 |            3330827 |
| 2364672 |            3330829 |
| 2364673 |            3330830 |
| 2364674 |            3330831 |
| 2364675 |            3330832 |
| 2364676 |            3330833 |
| 2364677 |            3330835 |
| 2364678 |            3330836 |
| 2364679 |            3330837 |
| 2364680 |            3330839 |
| 2364681 |               NULL |
| 2364682 |            3330840 |
| 2364683 |            3330841 |
| 2364684 |            3330842 |
| 2364685 |            3330844 |
| 2364686 |            3330846 |
| 2364687 |            3330847 |
| 2364688 |            3330848 |
| 2364689 |            3330849 |
| 2364690 |            3330851 |
| 2364691 |               NULL |
| 2364692 |            3330854 |
| 2364693 |            3330855 |
| 2364694 |            3330856 |
| 2364695 |            3330859 |
| 2364696 |            3330861 |
| 2364697 |            3330862 |
| 2364698 |            3330863 |
| 2364699 |               NULL |
| 2365800 |               NULL |
| 2364700 |            3330864 |
| 2364701 |            3330865 |
| 2364702 |            3330866 |
| 2364703 |            3330867 |
| 2364704 |               NULL |
| 2364705 |            3330868 |
| 2364706 |            3330869 |
| 2364707 |            3330870 |
| 2364708 |            3330872 |
| 2364709 |            3330873 |
| 2364710 |               NULL |
| 2364711 |            3330874 |
| 2364712 |            3330875 |
| 2364713 |            3330877 |
| 2364714 |            3330879 |
| 2364715 |            3330881 |
| 2364716 |            3330882 |
| 2365801 |               NULL |
| 2364717 |            3330883 |
| 2364718 |            3330884 |
| 2364719 |               NULL |
| 2364720 |            3330885 |
| 2364721 |            3330887 |
| 2364722 |            3330889 |
| 2364723 |               NULL |
| 2364724 |            3330890 |
| 2364725 |            3330891 |
| 2364726 |            3330893 |
| 2364727 |            3330894 |
| 2364728 |            3330895 |
| 2364729 |            3330896 |
| 2364730 |            3330897 |
| 2364731 |            3330898 |
| 2364732 |            3330899 |
| 2364733 |            3330900 |
| 2364734 |            3330903 |
| 2364735 |               NULL |
| 2364736 |            3330905 |
| 2364737 |            3330906 |
| 2364738 |            3330907 |
| 2364739 |            3330908 |
| 2364740 |            3330909 |
| 2364741 |            3330911 |
| 2364742 |            3330912 |
| 2364743 |            3330913 |
| 2364744 |            3330915 |
| 2364745 |            3330916 |
| 2364746 |               NULL |
| 2364747 |            3330917 |
| 2364748 |            3330918 |
| 2364749 |            3330919 |
| 2364750 |            3330921 |
| 2365803 |               NULL |
| 2364751 |            3330922 |
| 2364752 |            3330923 |
| 2364753 |            3330924 |
| 2364754 |            3330925 |
| 2364755 |            3330926 |
| 2364756 |            3330927 |
| 2365812 |               NULL |
| 2364757 |            3330928 |
| 2364758 |            3330930 |
| 2364759 |            3330931 |
| 2364760 |            3330932 |
| 2364761 |            3330934 |
| 2364762 |            3330936 |
| 2364763 |            3330937 |
| 2364764 |            3330938 |
| 2364765 |            3330939 |
| 2364766 |            3330940 |
| 2364767 |            3330941 |
| 2364768 |            3330942 |
| 2364769 |            3330943 |
| 2364770 |               NULL |
| 2364771 |            3330945 |
| 2364772 |            3330947 |
| 2364773 |            3330948 |
| 2364774 |            3330949 |
| 2364775 |               NULL |
| 2364776 |            3330950 |
| 2364777 |            3330951 |
| 2364778 |            3330953 |
| 2364779 |            3330954 |
| 2364780 |            3330955 |
| 2364781 |            3330956 |
| 2365813 |               NULL |
| 2364782 |            3330957 |
| 2364783 |            3330958 |
| 2364784 |            3330959 |
| 2364785 |            3330962 |
| 2364786 |            3330964 |
| 2364787 |            3330966 |
| 2364788 |            3330967 |
| 2364789 |            3330968 |
| 2364790 |            3330969 |
| 2364791 |            3330970 |
| 2364792 |               NULL |
| 2364793 |            3330971 |
| 2364794 |            3330972 |
| 2364795 |            3330973 |
| 2364796 |            3330974 |
| 2364797 |            3330975 |
| 2364798 |            3330976 |
| 2364799 |            3330978 |
| 2364800 |            3330980 |
| 2364801 |            3330981 |
| 2364802 |            3330983 |
| 2364803 |            3330984 |
| 2364804 |            3330985 |
| 2364805 |            3330986 |
| 2364806 |            3330988 |
| 2364807 |            3330989 |
| 2364808 |            3330991 |
| 2364809 |            3330992 |
| 2364810 |               NULL |
| 2364811 |               NULL |
| 2364812 |            3330993 |
| 2364813 |            3330995 |
| 2364814 |            3330996 |
| 2364815 |            3330998 |
| 2364816 |            3330999 |
| 2364817 |            3331000 |
| 2364818 |            3331001 |
| 2364819 |            3331002 |
| 2364820 |            3331003 |
| 2364821 |            3331004 |
| 2364822 |            3331005 |
| 2364823 |            3331007 |
| 2364824 |            3331008 |
| 2364825 |               NULL |
| 2364826 |            3331009 |
| 2364827 |            3331010 |
| 2364828 |            3331011 |
| 2364829 |            3331012 |
| 2364830 |            3331013 |
| 2364831 |            3331014 |
| 2364832 |               NULL |
| 2364833 |               NULL |
| 2364834 |               NULL |
| 2364835 |            3331016 |
| 2364836 |            3331018 |
| 2364837 |            3331019 |
| 2364838 |               NULL |
| 2364839 |            3331024 |
| 2364840 |            3331021 |
| 2364841 |            3331026 |
| 2364842 |               NULL |
| 2364843 |            3331028 |
| 2364844 |            3331029 |
| 2364845 |            3331030 |
| 2364846 |               NULL |
| 2364847 |            3331031 |
| 2364848 |            3331033 |
| 2364849 |               NULL |
| 2364850 |            3331034 |
| 2364851 |            3331035 |
| 2364852 |            3331037 |
| 2364853 |            3331038 |
| 2364854 |            3331039 |
| 2364855 |            3331041 |
| 2364856 |            3331042 |
| 2364857 |            3331043 |
| 2364858 |               NULL |
| 2364859 |               NULL |
| 2364860 |            3331044 |
| 2364861 |            3331045 |
| 2364862 |               NULL |
| 2364863 |            3331046 |
| 2364864 |            3331047 |
| 2364865 |               NULL |
| 2364866 |            3331048 |
| 2364867 |            3331049 |
| 2364868 |            3331050 |
| 2364869 |            3331051 |
| 2364870 |            3331052 |
| 2364871 |            3331053 |
| 2364872 |            3331054 |
| 2364873 |            3331055 |
| 2364874 |            3331056 |
| 2364875 |            3331057 |
| 2364876 |            3331058 |
| 2364877 |               NULL |
| 2364878 |            3331059 |
| 2364879 |            3331060 |
| 2364880 |            3331061 |
| 2364881 |            3331062 |
| 2364882 |            3331063 |
| 2364883 |            3331064 |
| 2364884 |            3331065 |
| 2364885 |               NULL |
| 2364886 |            3331067 |
| 2364887 |            3331069 |
| 2364888 |            3331070 |
| 2364889 |            3331071 |
| 2364890 |               NULL |
| 2364891 |            3331072 |
| 2364892 |               NULL |
| 2365814 |               NULL |
| 2364893 |               NULL |
| 2365816 |               NULL |
| 2365817 |               NULL |
| 2365818 |               NULL |
| 2364894 |            3331073 |
| 2364895 |            3331075 |
| 2365819 |               NULL |
| 2364896 |            3331076 |
| 2364897 |            3331077 |
| 2364898 |            3331078 |
| 2364899 |            3331079 |
| 2364900 |            3331080 |
| 2364901 |            3331081 |
| 2364902 |            3331083 |
| 2364903 |            3331084 |
| 2364904 |            3331085 |
| 2364905 |            3331086 |
| 2364906 |            3331088 |
| 2364907 |            3331089 |
| 2364908 |            3331090 |
| 2364909 |            3331091 |
| 2364910 |            3331093 |
| 2364911 |            3331095 |
| 2364912 |            3331096 |
| 2365820 |               NULL |
| 2364913 |            3331098 |
| 2364914 |            3331099 |
| 2364915 |            3331100 |
| 2364916 |            3331102 |
| 2364917 |            3331103 |
| 2364918 |            3331105 |
| 2364919 |            3331106 |
| 2364920 |            3331107 |
| 2364921 |            3331108 |
| 2364922 |            3331109 |
| 2364923 |            3331110 |
| 2364924 |               NULL |
| 2364925 |            3331111 |
| 2364926 |            3331112 |
| 2364927 |            3331113 |
| 2364928 |            3331114 |
| 2364929 |            3331115 |
| 2365821 |               NULL |
| 2364930 |            3331116 |
| 2364931 |            3331118 |
| 2364932 |            3331119 |
| 2364933 |            3331120 |
| 2364934 |            3331122 |
| 2364935 |            3331123 |
| 2364936 |            3331125 |
| 2364937 |            3331126 |
| 2365822 |               NULL |
| 2364938 |            3331127 |
| 2364939 |            3331128 |
| 2364940 |            3331130 |
| 2364941 |            3331131 |
| 2364942 |            3331133 |
| 2364943 |            3331135 |
| 2364944 |            3331136 |
| 2364945 |            3331137 |
| 2364946 |            3331138 |
| 2364947 |            3331139 |
| 2364948 |            3331140 |
| 2364949 |            3331142 |
| 2364950 |            3331144 |
| 2364951 |            3331145 |
| 2364952 |            3331146 |
| 2364953 |            3331147 |
| 2364954 |            3331148 |
| 2364955 |            3331149 |
| 2364956 |            3331151 |
| 2364957 |            3331152 |
| 2364958 |            3331153 |
| 2364959 |            3331155 |
| 2364960 |            3331156 |
| 2364961 |            3331157 |
| 2364962 |            3331159 |
| 2364963 |            3331160 |
| 2364964 |               NULL |
| 2364965 |            3331162 |
| 2364966 |            3331164 |
| 2364967 |            3331165 |
| 2364968 |            3331166 |
| 2364969 |            3331167 |
| 2364970 |            3331168 |
