1178,презвитеръ,Nb
1179,кадило,Nb
1180,въложити,V-
1181,корабль,Nb
1182,прѣблаженыи,A-
1183,раскопати,V-
1184,недоумѣти,V-
1185,лѣпыи,A-
1186,прѣчьстьнѣ,Df
1187,прѣчудьныи,A-
1188,дивьныи,A-
1189,достоиныи,A-
1190,врѣдити,V-
1191,кыиже,Px
1192,плътоядьць,Nb
1193,почьрнѣти,V-
1194,обычаи,Nb
1195,мьртвыи,A-
1196,свѣтьлыи,A-
1197,цѣлыи,A-
1198,воня,Nb
1199,градъ,Nb
1200,вьрху,R-
1201,гора,Nb
1202,въжещи,V-
1203,спудъ,Nb
1204,покрывати,V-
1205,свѣтило,Nb
1206,поставляти,V-
1207,свѣтити,V-
1208,тьмьныи,A-
1209,прѣмъногыи,A-
1210,чудо,Nb
1211,сияти,V-
1212,сторона,Nb
1213,страдати,V-
1214,прозирати,V-
1215,хромыи,A-
1216,быстро,Df
1217,сьрна,Nb
1218,ристати,V-
1219,слукыи,A-
1220,простьрение,Nb
1221,приимати,V-
1222,прѣдивьныи,A-
1223,пѣсъкъ,Nb
1224,морьскыи,A-
1225,единъде,Df
1226,прѣходити,V-
1227,отъгонити,V-
1228,тьмьница,Nb
1229,уза,Nb
1230,посѣщати,V-
1231,мученичьскыи,A-
1232,увязати,V-
1233,съзьдати,V-
1234,съдѣвати,V-
1235,ва,Pp
1236,похвалити,V-
1237,чьто,Px
1238,въскорѣ,Df
1239,обрѣтати,V-
1240,близъ,R-
1241,скърбѣти,V-
1242,плътьскы,Df
1243,человѣчьство,Nb
1244,именовати,V-
1245,человѣчьскыи,A-
1246,посѣщение,Nb
1247,немощьныи,A-
1248,ли,C-
1249,проглаголати,V-
1250,простыи,A-
1251,высокыи,A-
1252,жилище,Nb
1253,въселити,V-
1254,ибо,Df
1255,защищение,Nb
1256,въстаяти,V-
1257,дьржавьно,Df
1258,побѣжати#1,V-
1259,забрало,Nb
1260,утвьржение,Nb
1261,обоюдуострыи,A-
1262,дьрзость,Nb
1263,поганьскыи,A-
1264,низълагати,V-
1265,шатание,Nb
1266,попирати,V-
1267,несумьньно,Df
1268,земльныи,A-
1269,брати,V-
1270,отьчьство,Nb
1271,пособити,V-
1272,дьмитрии,Ne
1273,погыбати,V-
1274,милосьрдыи,A-
1275,извѣщати,V-
1276,вьсь,Nb
1277,попечение,Nb
1278,въздаяти,V-
1279,съкровище,Nb
1280,мъногоцѣньныи,A-
1281,рака,Nb
1282,угодьникъ,Nb
1283,тъчьныи,A-
1284,прѣвышии,A-
1285,городъ,Nb
1286,селунь,Ne
1287,врачьство,Nb
1288,безмьздьныи,A-
1289,подати,V-
1290,съпасение,Nb
1291,страна,Nb
1292,туне,Df
1293,почрѣпати,V-
1294,исцѣление,Nb
1295,посѣтъ,Nb
1296,ходатаи,Nb
1297,прибѣгати,V-
1298,припадати,V-
