lemma,lemma_id,pos,lemma_has_jer,contains_whitespace,tokens,jer_tokens
съискывати,166814,V-,true,false,сыскиват,
съискати,166816,V-,true,false,сыскалъ|сыскал|сыскати|сыскали,
пустозерье,166818,Ne,true,false,пустозерье|пустозеря|пустозере,пустозерье
властелинъскыи,166819,A-,true,false,властелинскова,
сълюбити,166822,V-,true,false,слюбит,
дияконовъ,166824,A-,false,false,дьяконово|дїѧконовъ,дьяконово
сънискание,166825,Nb,true,false,снискание|Снисканїемъ,
съворовати,166828,V-,true,false,своровали,
непополъзновеньныи,166829,A-,true,false,непополъзновенно,непополъзновенно
стороньныи,166831,A-,true,false,стороннихъ,
неизмѣньно,166833,Df,true,false,неизмѣнно|не измѣнно,
еретичьскыи,166835,A-,true,false,еретическое|еретическия|еретическаа|еретичьскаѧ,еретичьскаѧ
съборище,166836,Nb,true,false,соборище,
сърубъ,166839,Nb,true,false,струб|струбъ,
гърло,166841,Nb,true,false,горла|горло|горлѣ,
запястие,166843,Nb,false,false,запястье,запястье
съпасителевъ,166844,A-,true,false,спасителево,
бездушьныи,166845,A-,true,false,бездушная,
гладъкыи,166847,A-,true,false,гладко,
отъкусити,166850,V-,true,false,ѿкушу,
пустыньникъ,166853,Nb,true,false,пустынника,
тощьнѣ,166855,Df,true,false,тощнѣ,
старьцевъ,166857,A-,true,false,старцова|старцовых|старцеве|старцева|стар꙽цевѣ|стар꙽цево|стар꙽цеве,
пустозерьскыи,166864,A-,true,false,пуцтозеръскои,пуцтозеръскои
старобытьныи,166868,A-,true,false,старобытное,
недоразумьно,166869,Df,true,false,недоразумно,
лицемѣрьць,166876,Nb,true,false,лицемѣрецъ,
съглупати,166882,V-,true,false,зглупалъ,
вонифантиевичь,166883,Ne,false,false,внифаньтиевичь,внифаньтиевичь
озълобляти,166888,V-,true,false,ѡзлобляетъ,
завъпити,166890,V-,true,false,завопилъ,
съмутити,166891,V-,true,false,смутил|смоущени|смоути,
вьсегосподованьныи,166892,A-,true,false,всегосподованная,
потрѣбьникъ,166893,Nb,true,false,потребник,
подъносити,166895,V-,true,false,подносил,
бѣсьновати,166896,V-,true,false,беснующаго|бѣсновати|бѣснует,
съкорчити,166897,V-,true,false,скорчилъ,
очъхнути,166898,V-,true,false,очхня,
жьрновыи,166899,A-,true,false,жерновыи,
мальчикъ,166900,Nb,true,false,малчику,
мурашькинъ,166905,Ne,true,false,мурашкинымъ,
отънимати,166907,V-,true,false,ѿнимаетъ|отнимали,
говьно,166916,Nb,true,false,говно,
кирилушько,166919,Ne,true,false,кирилушком,
чотъкы,166920,Nb,true,false,чотками|чотки,
тьщати,166924,V-,true,false,тщит|тѣшаще,
ястие,166925,Nb,false,false,ястие|ꙗстьѧ|ꙗстїѧ,ꙗстьѧ
напьхати,166926,V-,true,false,напехаю|напехал,
глътати,166927,V-,true,false,глотаетъ,
въздивиячити,166928,V-,true,false,вздивиячит,
сътягнути,166929,V-,true,false,стягну,
утьрпѣти,166936,V-,true,false,утерпя,
сьрдитыи,166937,A-,true,false,сердитъ,
въздивяти,166938,V-,true,false,вздивьял,вздивьял
тьрзати,166940,V-,true,false,терзает,
гърьница,166941,Nb,true,false,горницы,
съблудити,166943,V-,true,false,cоблудилъ,
узьникъ,166949,Nb,true,false,юзников,
давьно,166952,A-,true,false,давно,
въвьсе,166957,Df,true,false,вовсе,
съвьршеньство,166960,Nb,true,false,совершенъствѣ,совершенъствѣ
благоугодьныи,166962,A-,true,false,бг҃оугодие|бл҃гоѹгодъное|бл҃гоѹгодныѧ|бл҃гооугодна,бл҃гоѹгодъное
мъноговѣтвьныи,166969,A-,true,false,многовѣтвено,
пътичии,166971,A-,true,false,птичьи,птичьи
давешьнии,166972,A-,true,false,давешнемъ|давешняго,
папьрть,166974,Nb,true,false,папарты|паперть,
благочиньныи,166975,A-,true,false,бл҃гочинно,
робятишьки,166977,Nb,true,false,робятишек,
кокушька,166978,Nb,true,false,кокушъкою,кокушъкою
грыжьныи,166981,A-,true,false,грыжною|грыжная,
младеньчьство,166982,Nb,true,false,младенчествѣ,
презвитерьскыи,166983,A-,true,false,презвитерскою|презвитерьска,презвитерьска
шульнятъка,166984,Nb,true,false,шулнятка,
завьрнути,166996,V-,true,false,завернулъ,
латыньникъ,166997,Nb,true,false,латынники,
въстащити,166999,V-,true,false,всталщил,
немощьствовати,167000,V-,true,false,немощствуя,
гудъкъ,167001,Nb,true,false,гутками|гутки,
невещьствьньныи,167002,A-,true,false,невещественнаго,
подъдыменье,167007,Nb,true,false,поддыменье,поддыменье
коробъчька,167012,Nb,true,false,коробочку,
свѣчька,167014,Nb,true,false,свѣчку,
лъжьчька,167015,Nb,true,false,ложечку,
коробъка,167017,Nb,true,false,коробке,
приобьщение,167020,Nb,true,false,приѡбщением,
поклоньць,167021,Nb,true,false,поклонцы,
ловушька,167026,Nb,true,false,ловушки,
лодыжька,167027,Nb,true,false,лодышку,
лягушька,167028,Nb,true,false,лягушек,
рыбъка,167029,Nb,true,false,рыбки|рыбку,
огорьчати,167032,V-,true,false,ѡгорча,
радошьныи,167033,A-,true,false,радошно,
съвити,167034,V-,true,false,свивши,
середъка,167035,Nb,true,false,середке,
възсылати,167036,V-,true,false,возсылая|воз꙽сылаше|возсылаше,
сльзьныи,167037,A-,true,false,слезно,
клочькъ,167038,Nb,true,false,клочки,
шашька,167039,Ne,true,false,шашку,
въспотѣти,167041,V-,true,false,вспотѣл,
розъѣсти,167042,V-,true,false,розедят,
съкынути,167044,V-,true,false,скиня,
вьршина,167046,Nb,true,false,вершину,
шубьнко,167047,Nb,true,false,шубенко,
неплодьныи,167048,A-,true,false,неплодное,
безгодьныи,167049,A-,true,false,безгоднаго|без꙽годно|без꙽годною,
допълзти,167056,V-,true,false,доползъ,
вътащити,167057,V-,true,false,втащила,
цѣсаревьна,167059,Nb,true,false,црв҃на,
крошьчька,167065,Nb,true,false,крошечку,
крошька,167066,Nb,true,false,крошка|крошкою,
локътишько,167070,Nb,true,false,локтишками,
печение,167071,Nb,false,false,печенье,печенье
мужеумьныи,167077,A-,true,false,мужеумная,
лъжехристъ,167079,Nb,true,false,лжехристах,
мѣзиньць,167082,Nb,true,false,мизинец,
мѣзиньныи,167083,A-,true,false,мизинаго|миѕиномꙋ,
указательныи,167084,A-,true,false,указателныи,
великосредьныи,167085,A-,true,false,великосреднїи|великоисреднїи,
прѣвѣчьныи,167086,A-,true,false,превѣчнаго|превѣчномоу,
въстание,167093,Nb,true,false,востание|востания|востанїа,
тържьствовати,167099,V-,true,false,торжествуем,
розводьныи,167100,A-,true,false,розводно,
съпасительныи,167101,A-,true,false,спасително,
мудрьствовати,167104,V-,true,false,мудръствуютъ,мудръствуютъ
тълкование,167106,Nb,true,false,толкование|толкованїе,
триперъсьныи,167112,A-,true,false,триперъсную,триперъсную
польша,167113,Ne,true,false,полшу|Полшꙋ|Полше,
иподияконъ,167114,Nb,false,false,ꙇподдьиякон|иподъдїѧкономъ,ꙇподдьиякон|иподъдїѧкономъ
безимяньникъ,167115,Nb,true,false,безимянник,
несъгласьныи,167121,A-,true,false,несогласны,
съмнѣние,167122,Nb,true,false,сомнѣния,
вяканье,167124,Nb,true,false,вякания,
муравеи,167125,Nb,false,false,муравьи,муравьи
объгорѣти,167126,V-,true,false,ѡбгорѣла,
повьсьгда,167224,Df,true,false,повсегда|по всегда,
вьседьрзыи,167226,A-,true,false,вседръзыи,вседръзыи
съвитъкъ,167227,Nb,true,false,свитъки|свитцѣхъ,свитъки
