id,lemma,pos,count
9776,гюргевъ,Ne,16
9777,омирити,V-,2
9778,гюргевьць,Nb,2
9779,выбѣгнути,V-,10
9780,вытечевъ,Ne,1
9781,святопълчь,Ne,5
9782,маринъ,Ne,1
9783,засаковьць,Nb,1
9784,святославичь,Ne,34
9785,володимѣричь,Ne,19
9786,курьскъ,Ne,9
9787,муромьць,Nb,5
9788,просо,Nb,1
9789,оборонити,V-,1
9790,буи,A-,8
9791,величавыи,A-,3
9792,бонякъ,Ne,20
9793,стародубъ,Ne,5
9794,смольнянинъ,Nb,23
9795,тугортъканъ,Ne,4
9796,тьсть,Nb,8
9797,зарубъ,Ne,3
9798,перебродити,V-,5
9799,очутити,V-,5
9800,трубежь,Ne,2
9801,иулии,Nb,8
9802,болоние,Nb,3
9803,стефановъ,A-,3
9804,герьманы,Nb,1
9805,задъ,Nb,5
9806,възбѣчи,V-,2
9807,высѣкати,V-,1
9808,угъ,Nb,5
9809,гърнъ,Nb,1
9810,простороньство,Nb,1
9811,выдобычь,Ne,3
9812,попаляти,V-,2
9813,нитривьскыи,A-,1
9814,търкмене,Nb,2
9815,съвѣдѣтельствовати,V-,5
9816,амоновъ,A-,2
9817,моавль,A-,1
9818,саринъ,A-,1
9819,саракыне,Nb,1
9820,саринъ,Nb,1
9821,лотовъ,A-,1
9822,куманъ,Nb,3
9823,заклепати,V-,2
9824,гюрята,Ne,2
9825,роговичь,Ne,1
9826,угра,Ne,3
9827,самоядь,Ne,2
9828,лука,Nb,4
9829,ако,Df,1
9830,кличь,Nb,2
9831,говоръ,Nb,2
9832,просѣчи,V-,1
9833,тудѣ,Df,1
9834,помавати,V-,1
9835,сълньчии,A-,1
9836,нелфетовъ,A-,1
9837,комаръ,Nb,6
9838,котъка,Nb,1
9839,изворогъ,Nb,1
9840,сунклитъ,Nb,1
9841,ижещи,V-,4
9842,сунклитовъ,A-,1
9843,етривьскыи,A-,2
9844,обрядъ,Nb,1
9845,перенести,V-,5
9846,приятие,Nb,3
9847,ростовьць,Nb,38
9848,рагуиловичь,Ne,1
9849,даньникъ,Nb,5
9850,медвѣдица,Nb,1
9851,клязьма,Ne,2
9852,установити,V-,1
9853,кунуи,Ne,2
9854,завести,V-,1
9855,напяти,V-,1
9856,кулачька,Ne,1
9857,тылъ,Nb,2
9858,рязаньць,Nb,10
9859,заточити,V-,3
9860,никаможе,Df,3
9861,неоскудьныи,A-,2
9862,поохритати,V-,1
9863,потъснути,V-,2
9864,переступити,V-,6
9865,отрядити,V-,4
9866,разгънути,V-,2
9867,съмущати,V-,5
9868,словьце,Nb,2
9869,передьнии,A-,10
9870,лукавьновати,V-,3
9871,насладити,V-,4
9872,поскрьгътати,V-,1
9873,напрящи,V-,3
9874,истрѣляти,V-,1
9875,заклати,V-,6
9876,състарѣти,V-,1
9877,сътужити,V-,2
9878,въдворити,V-,5
9879,несквьрньныи,A-,6
9880,тъчьныи,A-,4
9881,сверѣповати,V-,1
9882,обило,Df,1
9883,срамляти,V-,1
9884,нелѣпыи,A-,2
9885,долу,Df,6
9886,прѣбѣгати,V-,1
9887,стрѣкати,V-,1
9888,усиляти,V-,1
9889,буесть,Nb,3
9890,благочьстивьно,Df,1
9891,управление,Nb,6
9892,удьржание,Nb,2
9893,порабощение,Nb,1
9894,съжьдати,V-,4
9895,обросити,V-,1
9896,обѣлити,V-,1
9897,свѣтодавьць,Nb,1
9898,привлачити,V-,2
9899,одиночьство,Nb,1
9900,чьрньчьство,Nb,4
9901,хвальныи,A-,1
9902,дивовати,V-,1
9903,кыиже,Px,3
9904,подивовати,V-,1
9905,ирие,Nb,1
9906,умудрити,V-,2
9907,онѣмѣти,V-,1
9908,мочи,V-,1
9909,ночьныи,A-,2
9910,избывати,V-,1
9911,придавати,V-,1
9912,въдавати,V-,2
9913,погубляти,V-,2
9914,устояти,V-,1
9915,устраняти,V-,1
9916,хоронити,V-,4
9917,тиунъ,Nb,21
9918,лагодити,V-,1
9919,съпание,Nb,2
9920,наряживати,V-,1
9921,куда,Dq,3
9922,уне,Df,4
9923,отъкуду,Df,1
9924,мимоходити,V-,5
9925,присѣтити,V-,1
9926,мьртвьныи,A-,1
9927,изумѣти,V-,2
9928,заутрьнии,A-,13
9929,оправливати,V-,1
9930,поѣздити,V-,1
9931,лечи,V-,2
9932,присудити,V-,1
9933,ставъко,Ne,1
9934,скордятичь,Ne,1
9935,головьня,Nb,1
9936,идѣ,Dq,2
9937,сутѣскъ,Ne,1
9938,глоговъ,Ne,1
9939,ожещи,V-,3
9940,одрьскъ,Ne,1
9941,обровъ,Ne,1
9942,лукамль,Ne,1
9943,логожьскъ,Ne,4
9944,асадукъ,Ne,1
9945,саукъ,Ne,1
9946,белкатгинъ,Ne,1
9947,ходота,Ne,1
9948,корьдно,Ne,1
9949,изъяславичь,Ne,21
9950,микулинъ,Ne,3
9951,броды,Ne,2
9952,хоролъ,Ne,2
9953,горошинъ,Ne,1
9954,читѣевичь,Nb,2
9955,изъѣхати,V-,4
9956,супои,Ne,5
9957,прилукъ,Ne,3
9958,усълати,V-,1
9959,сѣмьца,Ne,1
9960,багубарсовъ,A-,2
9961,асинь,Ne,1
9962,сакзя,Ne,1
9963,святославль,Ne,1
9964,красьнъ,Ne,1
9965,варинъ,Ne,1
9966,халѣпъ,Ne,2
9967,жалити,V-,8
9968,неврѣженыи,A-,7
9969,римовъ,Ne,1
9970,гълтавъ,Ne,1
9971,рось,Nb,1
9972,вороница,Ne,1
9973,гюргевъ,A-,22
9974,къснятинъ,Ne,2
9975,аепа,Ne,4
9976,уруба,Ne,1
9977,лубьнъ,Ne,3
9978,донъ,Ne,45
9979,вырь,Ne,2
9980,ромьнъ,Ne,1
9981,очитити,V-,1
9982,ярославьць,Ne,4
9983,нестишь,Df,1
9984,переѣздити,V-,1
9985,испомьнѣти,V-,1
9986,оковъ,Nb,4
9987,шарукань,A-,1
9988,овчинъ,A-,1
9989,кокусь,Ne,1
9990,акланъ,Ne,1
9991,бурчевичь,Ne,1
9992,таревьскыи,A-,1
9993,азгулуи,Ne,1
9994,къметь,Nb,1
9995,славлии,Ne,1
9996,череда,Nb,1
9997,уганивати,V-,1
9998,пуща,Nb,1
9999,бости,V-,4
10000,вепрь,Nb,1
10001,вередити,V-,3
10002,ловьчии,A-,6
10003,ястребъ,Nb,6
10004,зазьрѣти,V-,8
10005,селико,Df,2
10006,съпадати,V-,1
10007,врѣдити,V-,4
10008,блюдение,Nb,2
10009,мъногострастьныи,A-,1
10010,каяние,Nb,1
10011,съваживати,V-,1
10012,съмѣрити,V-,5
10013,мьстьникъ,Nb,3
10014,укладати,V-,1
10015,переди,R-,11
10016,мьгновение,Nb,1
10017,хуление,Nb,1
10018,опльвание,Nb,1
10019,увянути,V-,1
10020,процвьсти,V-,4
10021,въникнути,V-,1
10022,мьчьтьныи,A-,2
10023,кривость,Nb,1
10024,давыдьскы,Df,1
10025,помазаникъ,Nb,1
10026,утѣшьныи,A-,1
10027,обуяти,V-,2
10028,вѣньчание,Nb,1
10029,гърлица,Nb,2
10030,измрѣти,V-,8
10031,выискывати,V-,1
10032,ворожьбитъ,Nb,1
10033,послухъ,Nb,23
10034,давьць,Nb,2
10035,казатель,Nb,4
10036,прибѣжище,Nb,9
10037,прѣпѣтыи,A-,2
10038,трьблаженыи,A-,1
10039,тьлѣние,Nb,2
10040,вѣрьно,Df,3
10041,испрометати,V-,1
10042,послушение,Nb,1
10043,грясти,V-,8
10044,прѣкланяти,V-,5
10045,нашь,A-,1
10046,погружати,V-,2
10047,наслѣдие,Nb,4
10048,неискусьныи,A-,1
10049,направление,Nb,1
10050,роздаяти,V-,3
10051,теребовль,Ne,6
10052,еда,Du,7
10053,ужинати,V-,1
10054,рудица,Nb,1
10055,ослушати,V-,4
10056,пиньскъ,Ne,6
10057,святъкъ,Nb,1
10058,съвѣчати,V-,1
10059,ото,I-,1
10060,поущати,V-,3
10061,ослѣпление,Nb,1
10062,съсадити,V-,1
10063,острити,V-,4
10064,съновидъ,Ne,2
10065,изечевичь,Ne,2
10066,обаполы,R-,3
10067,троскотати,V-,2
10068,търчинъ,Nb,2
10069,беренди,Ne,1
10070,овьчухъ,Nb,1
10071,перерѣзати,V-,1
10072,звиженьскыи,A-,1
10073,сорочька,Nb,3
10074,попадия,Nb,5
10075,звиждень,Ne,1
10076,упомянути,V-,1
10077,грудьныи,A-,1
10078,грудьнъ,Nb,1
10079,уловъ,Nb,1
10080,вакѣевъ,A-,1
10081,уланъ,Ne,2
10082,кълчко,Ne,1
10083,упьрѣти,V-,3
10084,погорина,Ne,3
10085,храбрьство,Nb,1
10086,побарати,V-,2
10087,приискывати,V-,1
10088,расплакати,V-,2
10089,прѣклонити,V-,7
10090,санъ,Nb,12
10091,прѣслушати,V-,6
10092,напитати,V-,5
10093,шуминыи,A-,1
10094,сколота,Nb,1
10095,кълча,Ne,1
10096,даже,G-,5
10097,тьзъ,Nb,1
10098,вьсеволожь,Ne,4
10099,шеполь,Ne,1
10100,перемиль,Ne,1
10101,кульмѣи,Ne,2
10102,възвышение,Nb,2
10103,береньдичи,Nb,10
10104,васильковъ,A-,6
10105,бужьскъ,Ne,2
10106,володимѣрьць,Nb,24
10107,турякъ,Ne,2
10108,намълвити,V-,1
10109,туриискъ,Ne,2
10110,растрѣляти,V-,2
10111,васильковичь,Ne,1
10112,володиславъ,Ne,12
10113,рожьне,Ne,1
10114,межа,Nb,3
10115,яропълчичь,Ne,6
10116,святоша,Ne,12
10117,коломанъ,Ne,1
10118,вягръ,Ne,2
10119,ночьлегъ,Nb,1
10120,выти,V-,5
10121,вълчьскы,Df,1
10122,отъвыти,V-,1
10123,алтунопа,Ne,6
10124,пригънати,V-,4
10125,допустити,V-,1
10126,мъножицею,Df,2
10127,мячь,Nb,2
10128,събивати,V-,1
10129,галица,Nb,5
10130,истонути,V-,7
10131,санъ,Ne,1
10132,купанъ,Ne,1
10133,сутѣска,Ne,1
10134,засада,Nb,2
10135,берестиянинъ,Nb,1
10136,пинянинъ,Nb,1
10137,забороло,Nb,4
10138,скважьня,Nb,3
10139,путята,Ne,7
10140,облежати,V-,1
10141,июнь,Nb,24
10142,увѣтичи,Ne,1
10143,припустити,V-,1
10144,орогость,Ne,1
10145,бужьское,Ne,2
10146,остромъ,Ne,1
10147,дубьнъ,Ne,2
10148,чьрторыискъ,Ne,1
10149,золотьча,Ne,3
10150,саковъ,Ne,3
10151,святопълчичь,Ne,6
10152,яропълчьчь,Ne,1
10153,нура,Ne,1
10154,събыслава,Ne,1
10155,долобьскъ,Ne,1
10156,ролия,Nb,1
10157,вьсеславичь,Ne,6
10158,низъко,Df,3
10159,протълчь,Nb,1
10160,хортичь,A-,1
10161,сутѣнь,Ne,2
10162,урусоба,Ne,3
10163,словити,V-,1
10164,устеречи,V-,4
10165,обиступити,V-,3
10166,спѣхъ,Nb,2
10167,кчии,Ne,1
10168,аръсланапа,Ne,1
10169,китанопа,Ne,1
10170,куманъ,Ne,1
10171,асупъ,Ne,1
10172,куртъкъ,Ne,1
10173,ченегрепа,Ne,1
10174,сурьбарь,Nb,1
10175,белдюзь,Ne,3
10176,змиевыи,A-,3
10177,мордъва,Nb,1
10178,володаревъ,A-,1
10179,олексиничь,Ne,3
10180,королевичь,Nb,3
10181,анфилохии,Ne,2
10182,мина,Ne,5
10183,зарѣчьскъ,Ne,2
10184,иванъко,Ne,32
10185,захариичь,Ne,1
10186,козаринъ,Nb,1
10187,угонити,V-,8
10188,въписати,V-,14
10189,огрѣбати,V-,1
10190,еупракси,Ne,3
10191,избыгнѣвъ,Ne,1
10192,зимѣгола,Nb,1
10193,шаруканъ,Ne,3
10194,хватати,V-,2
10195,ноли,Df,3
10196,тазъ,Ne,1
10197,боняковъ,A-,1
10198,сугръ,Ne,1
10199,инамо,Df,1
10200,аепинъ,A-,2
10201,осеневъ,A-,1
10202,гиргеневъ,A-,1
10203,золотовьрхыи,A-,4
10204,трапезьница,Nb,3
10205,феоклистъ,Ne,3
10206,феоктистъ,Ne,8
10207,сенадикъ,Nb,1
10208,синодикъ,Nb,1
10209,въписывати,V-,1
10210,епископия,Nb,15
10211,катерина,Ne,2
10212,кловъ,Ne,1
10213,боженка,Nb,1
10214,воинь,Ne,3
10215,погрьмѣти,V-,2
10216,лиць,Df,1
10217,палити,V-,1
10218,явление,Nb,7
10219,вожь,Nb,5
10220,сильвестръ,Ne,3
10221,игуменити,V-,1
10222,можаискъ,Ne,3
10223,колочь,Ne,4
10224,правънукъ,Nb,6
10225,праправнукъ,Nb,1
10226,затворъка,Nb,1
10227,сътечи,V-,1
10228,недужьныи,A-,2
10229,исцѣлѣвати,V-,2
10230,стрѣтение,Nb,1
10231,крьстияньство,Nb,1
10232,прозирати,V-,2
10233,чьствовати,V-,1
10234,утварь,Nb,3
10235,служатель,Nb,1
10236,колочьскыи,A-,2
10237,бестудьныи,A-,1
10238,ловьць,Nb,3
10239,сокольникъ,Nb,1
10240,съмълчевати,V-,1
10241,ларь,Nb,1
10242,позорище,Nb,1
10243,непользьныи,A-,2
10244,маремъяна,Ne,6
10245,вотчина,Nb,1
10246,путивль,Ne,6
10247,севескъ,Ne,2
10248,борискъ,Ne,1
10249,соболевыи,Ne,2
10250,маремъянушька,Ne,5
10251,рожьствьнька,Ne,1
10252,божедомьскыи,A-,1
10253,стольникъ,Nb,2
10254,михалъковъ,Ne,2
10255,борисъкъ,Ne,1
10256,петрушька,Ne,3
10257,прокофьевъ,A-,1
10258,неоплошьно,Df,3
10259,мѣшкати,V-,4
10260,ячьновыи,A-,1
10261,прокофьюшько,Ne,2
10262,онтонида,Ne,1
10263,крошинъка,Nb,1
10264,демидъ,Ne,1
10265,тарбѣевъ,Ne,1
10266,покупъка,Nb,2
10267,братовъшина,Ne,1
10268,опасати,V-,1
10269,китьныи,A-,1
10270,осмь,Nb,1
10271,подъвода,Nb,3
10272,ряськыи,A-,3
10273,медвѣдьныи,A-,1
10274,саньныи,A-,2
10275,завьртъка,Nb,1
10276,ящикъ,Nb,2
10277,круглыи,A-,2
10278,кедровыи,A-,2
10279,зеркало,Nb,1
10280,чулъкъ,Nb,3
10281,обувати,V-,1
10282,просторьныи,A-,1
10283,прокофии,Ne,2
10284,прокофьюшька,Ne,2
10285,матерьныи,A-,3
10286,проньюшька,Ne,3
10287,крьстиянъ,Nb,2
10288,розъдати,V-,1
10289,четь,Nb,6
10290,подърядити,V-,3
10291,пѣхота,Nb,1
10292,надворныи,A-,1
10293,полосминьныи,A-,1
10294,жеребии,Nb,2
10295,семь,Ma,1
10296,копѣика,Nb,1
10297,отъпись,Nb,2
10298,съписъкъ,Nb,1
10299,перкинъ,Ne,1
10300,холодъ,Nb,1
10301,троица,Ne,1
10302,бездорожица,Nb,1
10303,колотля,Nb,1
10304,убьрати,V-,1
10305,нынѣче,Df,1
10306,сырьць,Nb,1
10307,сътьня,Nb,1
10308,сергѣевичь,Ne,1
10309,усѣдѣти,V-,1
10310,горинскыи,A-,1
10311,дълина,Nb,1
10312,вертлугъ,Nb,1
10313,лукошько,Nb,1
10314,крупъ,Nb,1
10315,гречишьныи,A-,1
10316,исаи,Ne,2
10317,кита,Nb,1
10318,кудрявъцевъ,Ne,2
10319,пустошь,Nb,3
10320,макушъкинъ,Ne,1
10321,жедати,V-,1
10322,еличановъ,Ne,2
10323,тихонъ,Ne,2
10324,племяньникъ,Nb,2
10325,купьчии,A-,1
10326,съѣздити,V-,2
10327,постарѣе,A-,1
10328,пукъ,Nb,1
10329,митреи,Ne,1
10330,володимирь,A-,12
10331,буици,Ne,1
10332,състояти,V-,2
10333,изоостати,V-,1
10334,осеньнии,A-,1
10335,полюдие,Nb,1
10336,даровьныи,A-,1
10337,запъртити,V-,1
10338,алекса,Ne,4
10339,мирьскы,Df,6
10340,жадѣнъ,Ne,1
10341,наславъ,Ne,3
10342,химипетъ,Nb,1
10343,съправити,V-,1
10344,ныня,Df,3
10345,тысячьскыи,A-,34
10346,жирославъ,Ne,9
10347,шивордъ,Ne,1
10348,любечьскыи,A-,1
10349,тидрикъ,Ne,1
10350,гъчьскыи,A-,4
10351,оастенъ,Ne,1
10352,гътъ,Nb,5
10353,скалъва,Nb,2
10354,ратъшинъ,A-,1
10355,вѣсьныи,A-,3
10356,котлинга,Ne,3
10357,корела,Ne,12
10358,ругодивъ,Ne,3
10359,чудь,Nb,2
10360,чемоданьць,Nb,1
10361,поколоти,V-,1
10362,розбоиникъ,Nb,4
10363,левонтѣико,Ne,2
10364,объръвати,V-,1
10365,воротъ,Nb,1
10366,киверъ,Nb,1
10367,клѣтъка,Nb,2
10368,зуберь,Ne,4
10369,мосѣи,Ne,2
10370,побрити,V-,1
10371,костеръ,Nb,4
10372,наметъ,Nb,1
10373,глазъ,Ne,1
10374,оврь,Nb,1
10375,веремя,Nb,4
10376,попадати,V-,1
10377,еремѣя,Ne,1
10378,кананъ,Ne,1
10379,фома,Ne,7
10380,есифовичь,Ne,1
10381,кюрила,Nb,1
10382,порубьныи,A-,1
10383,порубити,V-,5
10384,клавъша,Ne,1
10385,индрѣкъ,Ne,1
10386,местеровъ,A-,1
10387,индрѣковъ,A-,1
10388,михаила,Ne,1
10389,терентии,Ne,2
10390,омосъ,Ne,1
10391,кровьца,Ne,1
10392,симановъ,Ne,1
10393,пагъ,Ne,1
10394,павьловъ,Ne,1
10395,коровинъ,Ne,1
10396,съѣздъ,Nb,1
10397,гыбьнути,V-,3
10398,большее,Ne,1
10399,пожечи,V-,1
10400,колотъкъ,Nb,1
10401,колываньскыи,A-,2
10402,ратманъ,Nb,5
10403,вылъгати,V-,1
10404,колывань,Ne,4
10405,нѣмьчинъ,Nb,4
10406,прозвище,Nb,5
10407,мясо,Ne,1
10408,зимусь,Df,1
10409,шьвьница,Nb,1
10410,кумьскыи,A-,1
10411,дъмъка,Ne,5
10412,невѣжа,Nb,3
10413,унылыи,A-,2
10414,изблазнити,V-,1
10415,приязнь,Nb,1
10416,мало,A-,1
10417,перевозити,V-,1
10418,лодь,Nb,1
10419,повивати,V-,2
10420,емь,Ne,11
10421,съимати,V-,2
10422,паникадило,Nb,3
10423,снъвьскъ,Ne,1
10424,звѣриньць,Ne,4
10425,къземль,Ne,1
10426,вожанинъ,Nb,4
10427,феодосъ,Ne,2
10428,федосъ,Ne,2
10429,нѣкако,Df,8
10430,истьба,Nb,2
10431,амфилохии,Ne,1
10432,ладога,Ne,12
10433,ручии,Nb,6
10434,славьно,Ne,5
10435,подъновити,V-,1
10436,дънови,Ne,1
10437,суртовъ,Ne,1
10438,очела,Ne,2
10439,боръ,Ne,1
10440,кромьныи,A-,1
10441,воигость,Ne,1
10442,тиронъ,Ne,2
10443,ладожьскыи,A-,5
10444,седмьнадесять,Mo,1
10445,четырьнадесять,Mo,2
