id,lemma,pos,count
5265,възакониѥ,Nb,1
5266,сѣтованиѥ,Nb,1
5267,нѣкъде,Df,3
5268,трѣбованиѥ,Nb,1
5269,недоимѣти,V-,1
5270,ти,C-,46
5271,раздавати,V-,3
5272,ратьнъ,A-,4
5273,оушидь,Nb,1
5274,звѣроꙗдимъ,A-,1
5275,прикосновениѥ,Nb,1
5276,отъбѣгати,V-,3
5277,примѣсити,V-,4
5278,напрасниѥ,Nb,1
5279,подражити,V-,3
5280,борьць,Nb,1
5281,прѣдъплъчьнъ,A-,1
5282,чело,Nb,3
5283,матѳиꙗ,Ne,1
5284,подражьникъ,Nb,1
5285,гонитель,Nb,3
5286,исоухристосъ,Ne,7
5287,прохлаждениѥ,Nb,1
5288,сꙑнъ#2,Nb,9
5289,чѧстъ,A-,4
5290,нашьствиѥ,Nb,2
5291,излазити,V-,4
5292,въжагати,V-,2
5293,благодѣꙗниѥ,Nb,8
5294,неиздаѥмъ,A-,1
5295,побѣдотворьць,Nb,1
5296,славословити,V-,3
5297,нѣкако,Df,3
5298,съгласьно,Df,1
5299,притѣкати,V-,2
5300,чⱕдо,Nb,2
5301,възвращениѥ,Nb,2
5302,недѫговати,V-,1
5303,тъчьникъ,Nb,2
5304,вꙑкнѫти,V-,5
5305,иначе,Df,2
5306,сътрипѣниѥ,Nb,1
5307,размꙑслити,V-,3
5308,вести#2,V-,2
5309,отълѫчати,V-,2
5310,лѣторасль,Nb,5
5311,благъ,Nb,1
5312,въскръмити,V-,3
5313,лютовѣтрьнъ,A-,1
5314,обнажениѥ,Nb,2
5315,хранитель,Nb,2
5316,съпоспѣшьнькъ,Nb,1
5317,мольба,Nb,7
5318,раискъ,A-,3
5319,ангельскъ,A-,24
5320,соугоубити,V-,1
5321,кодратъ,Ne,56
5322,декии,Ne,5
5323,никомидиискъ,A-,2
5324,вѵѳиниꙗ,Ne,1
5325,въпрашаниѥ,Nb,7
5326,жрьтвьнъ,A-,2
5327,кесариꙗ,Nb,1
5328,таити,V-,4
5329,искоусьнъ,A-,4
5330,богочьстиѥ,Nb,5
5331,тьмьничьнъ,A-,8
5332,нꙑнѣшьнь,A-,6
5333,анѳѵпатъ,Nb,79
5334,сѫдище,Nb,14
5335,въпрошениѥ,Nb,2
5336,доброродьство,Nb,3
5337,забъвениѥ,Nb,1
5338,прискочити,V-,1
5339,прѣдъборьникъ,Nb,1
5340,искоусъ,Nb,7
5341,призꙑваниѥ,Nb,1
5342,прилоучаи,Nb,3
5343,оумарꙗти,V-,1
5344,доброличьнъ,A-,1
5345,рѣчивъ,A-,1
5346,старѣишиньскъ,A-,1
5347,прѣблаженъ,A-,1
5348,ѫродьствовати,V-,1
5349,соуровъ,A-,3
5350,въставити,V-,40
5351,прокоудити,V-,6
5352,негъли,Dq,1
5353,перинии,Ne,3
5354,казнь,Nb,6
5355,сановитъ,A-,5
5356,смрьдъ,A-,1
5357,скѵѳъ,Nb,1
5358,болꙗрьскъ,A-,3
5359,достоиньство,Nb,2
5360,свѣтьльство,Nb,2
5361,проплакати,V-,2
5362,оумꙑшлꙗи,Nb,1
5363,въсхꙑщьникъ,Nb,1
5364,маѯимъ,Ne,3
5365,вельлѣпъ,A-,1
5366,вѣщавати,V-,1
5367,коментарисии,Nb,5
5368,полоучаи,Nb,1
5369,лѣнити,V-,9
5370,залазъ,Nb,1
5371,бездарьствьнъ,A-,1
5372,въспрѧнѫти,V-,2
5373,благодарьствовати,V-,2
5374,непрѣклоньнъ,A-,4
5375,тꙑ,Pd,1
5376,капище,Nb,26
5377,посѧѕати,V-,1
5378,прародительнъ,A-,1
5379,нѣкакъ,Px,5
5380,бръселиѥ,Nb,1
5381,подъсꙑпати,V-,1
5382,клада,Nb,1
5383,страстотрьпьць,Nb,5
5384,доброчьстиѥ,Nb,4
5385,никеискъ,A-,6
5386,црькъвище,Nb,12
5387,прѣдъставити,V-,5
5388,нѣкоторꙑи,Px,16
5389,пъвати,V-,9
5390,сънитиѥ,Nb,4
5391,гръдѣ,Df,1
5392,ратьничьскъ,A-,3
5393,облежати,V-,2
5394,оутварь,Nb,6
5395,оувѣдѣниѥ,Nb,4
5396,подоба,Nb,11
5397,искоупити,V-,10
5398,колико,Pi,1
5399,просто,Df,14
5400,блаженъ,Nb,1
5401,повѣсити,V-,10
5402,стръгати,V-,9
5403,толь,Df,2
5404,неоугасаѥмъ,A-,2
5405,неоусꙑпаѩ,A-,1
5406,бездънъ,A-,1
5407,тина,Nb,7
5408,испасти,V-,5
5409,непотрѣбьнъ,A-,3
5410,прѣсѣщи,V-,3
5411,съвъсхꙑтити,V-,1
5412,съключити,V-,1
5413,окаꙗнъ,Nb,1
5414,доушьнъ,A-,9
5415,кричь,Nb,7
5416,расѣдати,V-,3
5417,нечловѣчьстѣ,Df,1
5418,повелѣвати,V-,9
5419,наносити,V-,1
5420,достоиньнъ,A-,9
5421,примирити,V-,2
5422,прѣлихъ,A-,1
5423,чловѣколюбиѥ,Nb,18
5424,присвоиствити,V-,1
5425,зьданьѥ,Nb,1
5426,обаче,C-,1
5427,гнѫшати,V-,5
5428,оугаснѫти,V-,3
5429,раслабѣти,V-,4
5430,просꙑпати,V-,2
5431,въстрепетати,V-,3
5432,расходити,V-,2
5433,прилежьнъ,A-,5
5434,елиспонтъ,Ne,2
5435,апамиискъ,A-,2
5436,влъшьба,Nb,6
5437,проказьство,Nb,5
5438,одьрати,V-,2
5439,недовѣдѣти,V-,2
5440,въвѣсити,V-,1
5441,посоха,Nb,1
5442,пꙑтати,V-,12
5443,възꙗрити,V-,2
5444,непрѣложениѥ,Nb,1
5445,говѧждь,A-,2
5446,протѧжьно,Df,1
5447,саторнинъ,Ne,5
5448,роуфинъ,Ne,2
5449,дьрати,V-,7
5450,ногъть,Nb,5
5451,извалити,V-,2
5452,боголюбивъ,A-,6
5453,христолюбивъ,A-,5
5454,въслѣдьствовати,V-,6
5455,чьстьно,Df,4
5456,аполониꙗ,Ne,1
5457,асклипиꙗдъ,Ne,11
5458,еракль,Ne,1
5459,зеѵсъ,Ne,2
5460,трьвеличьствьнъ,A-,1
5461,ареи,Ne,1
5462,писидонъ,Ne,1
5463,неисповѣдимъ,A-,2
5464,малогодьнъ,A-,1
5465,въплакати,V-,1
5466,кръвопивъ,A-,1
5467,плътоꙗдивъ,A-,1
5468,сокачии,Nb,3
5469,закалати,V-,4
5470,сънѣдениѥ,Nb,2
5471,бещоувьствьнъ,A-,1
5472,бестоудьникъ,Nb,1
5473,стоудовьнъ,A-,1
5474,цѣломѫдрьнъ,A-,2
5475,бѣшенъ,A-,2
5476,поливати,V-,4
5477,соукъно,Nb,4
5478,въстирати,V-,4
5479,длъготрьпѣливъ,A-,2
5480,прѣдъвести,V-,1
5481,елиспонтьскъ,A-,3
5482,островъ,Nb,4
5483,рѵндакъ,Ne,1
5484,прослоутиѥ,Nb,2
5485,асиꙗ,Ne,3
5486,бъхъма,Df,7
5487,обътещи,V-,1
5488,сероукоминъ,Ne,1
5489,полиꙗти,V-,3
5490,надѫти,V-,1
5491,тихъ,A-,8
5492,склабити,V-,1
5493,пооумити,V-,1
5494,прѣвеликъ,A-,9
5495,цѣломѫдрьствовати,V-,2
5496,сковрада,Nb,18
5497,възметати,V-,2
5498,пьцьлъ,Nb,5
5499,масло,Nb,25
5500,трьстиѥ,Nb,5
5501,часъ,Ma,1
5502,пѫтьнъ,A-,1
5503,настълати,V-,1
5504,оуловлѥниѥ,Nb,1
5505,григории,Ne,13
5506,папа,Nb,7
5507,патриаршьство,Nb,2
5508,клиоскаѵръ,Nb,1
5509,игоуменъ,Nb,9
5510,силвиꙗ,Ne,1
5511,кела,Ne,1
5512,нова,Ne,1
5513,хꙑзина,Nb,15
5514,корабьникъ,Nb,1
5515,истопити,V-,1
5516,любонищь,A-,1
5517,прѣмоудити,V-,2
5518,помоудити,V-,1
5519,третиѥ,Df,1
5520,ризьница,Nb,1
5521,никакоже,Px,2
5522,ризьно,Nb,1
5523,коуциꙗ,Nb,2
5524,блюдъ,Nb,3
5525,патриаршьскъ,A-,1
5526,сакеларъ,Nb,4
5527,позъвати,V-,2
5528,столъ,Nb,11
5529,сѣдъ,A-,1
5530,клиоскаѵръ,Ne,1
5531,длъготрьпѣниѥ,Nb,2
5532,прѣимьникъ,Nb,1
5533,връховьнь,A-,1
5534,оусрьдиѥ,Nb,5
5535,чловѣколюбьнѣ,Df,1
5536,дотолѣ,Df,2
5537,какъ,Pd,1
5538,алъчьнъ,A-,1
5539,жѧдьнъ,A-,2
5540,присѣтити,V-,1
5541,ѥльма,Dq,3
5542,почитати,V-,6
5543,съприимьникъ,Nb,2
5544,дъва на десѧте,Mo,1
5545,пионии,Ne,59
5546,презвѵтеръ,Nb,12
5547,змѵрьньскъ,A-,2
5548,обьщевати,V-,2
5549,апостольскъ,A-,13
5550,настаꙗти,V-,1
5551,полѵкарпъ,Ne,2
5552,змѵрьна,Ne,1
5553,савинии,Ne,13
5554,исповѣдьница,Nb,1
5555,македониꙗ,Ne,2
5556,лимонъ,Ne,2
5557,асклипии,Ne,4
5558,розвьнъ,Nb,1
5559,извити,V-,1
5560,асклипии,Nb,1
5561,полемонъ,Ne,22
5562,оскврьнениѥ,Nb,3
5563,полемонъ,Nb,2
5564,бръзо,Df,1
5565,отъривати,V-,1
5566,въсходъ,Nb,4
5567,самоприходѧи,V-,1
5568,игрь,Nb,2
5569,омиръ,Nb,1
5570,осьль,Nb,1
5571,миновати,V-,4
5572,въставати,V-,2
5573,потъчениѥ,Nb,1
5574,неповольнъ,A-,1
5575,поноудити,V-,1
5576,иностраньникъ,Nb,2
5577,сѫдиискъ,A-,1
5578,исходьнъ,A-,1
5579,зазирати,V-,2
5580,коупъ,Nb,1
5581,плѣвьнъ,A-,1
5582,льгъкъ,A-,2
5583,оудобь,Df,12
5584,отъносити,V-,1
5585,страньникъ,Nb,6
5586,оупепелити,V-,1
5587,мокротънъ,A-,1
5588,кръмити#1,V-,13
5589,изметати,V-,1
5590,людиискъ,A-,1
5591,декаполитьскъ,A-,1
5592,изгорѣти,V-,9
5593,етни,Ne,1
5594,сикилиꙗ,Ne,1
5595,поразоумѣти,V-,4
5596,съгрѣвати,V-,2
5597,кръкнѫти,V-,1
5598,нарѫгати,V-,3
5599,оуставити,V-,16
5600,плищь,Nb,10
5601,възисканиѥ,Nb,4
5602,ѥша,Df,3
5603,савинии,Nb,1
5604,крьстиꙗнꙑни,Nb,3
5605,блѫдьничьство,Nb,1
5606,повъпрашати,V-,1
5607,таче,Df,19
5608,ѳеодоть,Ne,2
5609,гордиꙗнъ,Ne,1
5610,блѣдъ,A-,3
5611,роумѣнъ,A-,1
5612,отъръваниѥ,Nb,1
5613,тетъка,Nb,1
5614,отъръвати,V-,1
5615,съклѣстити,V-,1
5616,фрѵгиискъ,A-,1
5617,еѵтѵхиꙗкъ,Ne,1
5618,пиониинъ,A-,1
5619,чѧдь,Nb,8
5620,напрѣждь,Df,2
5621,пространиѥ,Nb,1
5622,сѣщи,V-,2
5623,образити,V-,3
5624,оудѣбнѫти,V-,1
5625,окрꙑвати,V-,2
5626,просѣꙗти,V-,1
5627,отѧжьчати,V-,2
5628,облѣнити,V-,3
5629,хапати,V-,1
5630,роумьскꙑ,Df,1
5631,подъдрьжати,V-,1
5632,висѣниѥ,Nb,1
5633,исоусъ,Nb,3
5634,плодоприношениѥ,Nb,1
5635,съплитати,V-,1
5636,клатити,V-,2
5637,приходъ,Nb,3
5638,неразлѫчимъ,A-,2
5639,живъ,V-,3
5640,подобиѥ,Nb,7
5641,безнадеждьнъ,A-,1
5642,свѧтость,Nb,9
5643,пастоухъ,Nb,21
5644,брѣменьнъ,A-,1
5645,великолѣпотиѥ,Nb,1
5646,зинѫти,V-,2
5647,змѵрьниꙗ,Ne,2
5648,власъ,Ne,1
5649,ефесъ,Ne,3
5650,прѣписати,V-,1
5651,протлъковати,V-,3
5652,савинъ,Ne,32
5653,диоклитиꙗнъ,Ne,6
5654,хꙑзъ,Nb,1
5655,златикъ,Nb,3
5656,орѫдовати,V-,1
5657,ариꙗнъ,Ne,7
5658,похода,Nb,1
5659,подлъгъ,R-,1
5660,трѣвьнъ,A-,2
5661,сътъкати,V-,1
5662,сѫдилище,Nb,4
5663,затворъ,Nb,4
5664,отъкѫдоу,Df,3
5665,заповѣданиѥ,Nb,2
5666,изгоубити,V-,8
5667,благодѣтель,Nb,8
5668,благодѣтьнъ,A-,3
5669,въспрѣщати,V-,2
5670,непокоръ,Nb,2
5671,жрьтиѥ,Nb,1
5672,приноудити,V-,17
5673,савиновъ,A-,2
5674,висамбонъ,Ne,1
5675,антинополь,Ne,3
5676,самодрьжитель,Nb,1
5677,проводити,V-,5
5678,къдеже,G-,1
5679,влъшьствиѥ,Nb,1
5680,помощиꙗ,Nb,2
5681,мъчати,V-,1
5682,бѣдьно,Df,2
5683,крьстиꙗнъ,Ne,1
5684,тѣмь,Df,25
5685,ермиꙗ,Ne,1
5686,хартиꙗ,Nb,2
5687,оутишити,V-,2
5688,подъпалити,V-,1
5689,растещи,V-,1
5690,горьцѣ,Df,5
5691,мощьнъ,A-,13
5692,послоухъ,Nb,5
5693,презвѵтерьскъ,A-,1
5694,антонинъ,Ne,26
5695,ѫродовати,V-,1
5696,поваждати,V-,3
5697,цѣсарѥвати,V-,2
5698,несъврьшенъ,A-,2
5699,сквара,Nb,2
5700,непоспѣшьнъ,A-,1
5701,поспѣти,V-,2
5702,тврьдо,Df,1
5703,вельмѫдровати,V-,3
5704,въгодити,V-,4
5705,блѣдѣти,V-,1
5706,промꙑшлѥниѥ,Nb,1
5707,въздрьжати,V-,5
5708,благодарьствьнъ,A-,2
5709,гнѫсьнъ,A-,3
5710,лъжеименитъ,A-,1
5711,приобрѣтельникъ,Nb,1
5712,надълежати,V-,2
5713,доблѥстьнъ,A-,1
5714,скврьнъ,A-,4
5715,осрамлѥниѥ,Nb,1
5716,въгажданиѥ,Nb,1
5717,бѣсовьскъ,A-,7
5718,чоувьствовати,V-,1
5719,брадꙑ,Nb,2
5720,тесати,V-,1
5721,искрачило,Nb,1
5722,дьраниѥ,Nb,1
5723,оувѣштаниѥ,Nb,1
5724,кънѧжь,Nb,1
5725,принкиѱъ,Nb,2
5726,тѫтьнъ,Nb,1
5727,делматии,Ne,2
5728,тъкнѫти,V-,2
5729,мьздоотъдавьць,Nb,1
5730,пооубожати,V-,1
5731,ѫродити,V-,1
5732,обѫхати,V-,1
5733,прѣжде бꙑти,V-,2
5734,распрашити,V-,2
5735,съпоустити,V-,2
5736,пламеньнъ,A-,2
5737,въшьствиѥ,Nb,2
5738,оувѧнѫти,V-,2
5739,подобьнострастьнъ,A-,2
5740,бестьлѣнъ,A-,1
5741,тьлѣниѥ,Nb,4
5742,плюща,Nb,1
5743,дъвашьди,Df,3
5744,ѫродивъ,A-,11
5745,непольѕьнъ,A-,1
5746,неподвижимъ,A-,2
5747,дѣиствьнъ,A-,2
5748,прѣлищати,V-,8
5749,скврьньник,Nb,2
5750,старѣишиньствовати,V-,4
5751,приобрѣтѣль,Nb,1
5752,звѣриньнъ,A-,1
5753,любъвьнъ,A-,3
5754,скочити,V-,1
5755,лизати,V-,2
5756,стенати,V-,6
5757,отворити,V-,1
5758,звѣрокръмьникъ,Nb,1
5759,бездобь,Df,1
5760,въскрьсениѥ,Nb,30
5761,порѫчати,V-,2
5762,порѫчьникъ,Nb,2
5763,отънѫдоуже,Dq,4
5764,тинавъ,A-,1
5765,калъ,Nb,2
5766,чрънь,A-,2
5767,отънѫдоу,Df,1
5768,ѳаласии,Ne,1
5769,прооувѣдѣти,V-,1
5770,достоиновѣрьнъ,A-,1
5771,безначѧльнъ,A-,2
5772,животворѧ,A-,4
5773,иѥраѯъ,Ne,1
5774,кронии,Ne,1
5775,ратаи,Nb,1
5776,издрѧдь,Df,1
5777,съпрѧгнѫти,V-,1
5778,зълонравьнъ,A-,1
5779,отаи,R-,1
5780,промꙑслъ,Nb,4
5781,польѕьнъ,A-,6
5782,оуправлꙗти,V-,2
5783,хоть,Nb,1
5784,антонии,Ne,16
5785,чрьньць,Nb,8
5786,поустꙑньскъ,A-,1
5787,въкоушати,V-,4
5788,тоже,Df,5
5789,поскѫдоу,Df,2
5790,льѕѣ,Df,2
5791,инамо,Df,2
5792,нѣколикъ,Px,1
5793,съдѣиствовати,V-,1
5794,прѣпростъ,A-,6
5795,въздрьжаньнъ,A-,2
5796,начѧльнъ,A-,3
5797,милоти(и),Nb,1
5798,гладивъ,A-,1
5799,ненасꙑщенъ,A-,1
5800,сꙑтъ,A-,1
5801,обьщина,Nb,2
5802,прѣпладьниѥ,Nb,3
5803,знои,Nb,7
5804,мльчаливъ,A-,6
5805,терентии,Ne,9
5806,африканъ,Ne,4
5807,помпии,Ne,3
5808,скврьньноꙗдениѥ,Nb,1
5809,которꙑи,Px,1
5810,сѫпротивити,V-,5
5811,африкиꙗ,Ne,1
5812,фоуртоунатиꙗнъ,Ne,3
5813,африкьскъ,A-,1
5814,градьскъ,A-,2
5815,мѫчильнъ,A-,2
5816,пъваниѥ,Nb,5
5817,растъ,Nb,1
5818,коумирьскъ,A-,3
5819,въгаждати,V-,4
5820,благодатьникъ,Nb,1
5821,покꙑновениѥ,Nb,1
5822,тольма,Df,12
5823,слабъ,A-,6
5824,жизнодавьць,Nb,1
5825,простѣ,Df,2
5826,краса,Nb,1
5827,изваꙗти,V-,1
5828,видъ,Nb,11
5829,възбѣсити,V-,7
5830,тврьдость,Nb,2
5831,зинонъ,Ne,1
5832,пьрѣниѥ,Nb,2
5833,ираклъ,Ne,1
5834,сѫкатъ,A-,2
5835,жьзлиѥ,Nb,6
5836,сѫпротивьникъ,Nb,7
5837,десѧть,Mo,1
5838,тинь,Nb,1
5839,ананиꙗ,Ne,6
5840,азариꙗ,Ne,1
5841,мисаилъ,Ne,1
5842,даниилъ,Ne,10
5843,фараонь,A-,1
5844,хорѫгꙑ,Nb,1
5845,съвивати,V-,2
5846,ищитати,V-,1
5847,кръвьнъ,A-,5
5848,зъловѣриѥ,Nb,1
5849,въздоунѫти,V-,2
5850,капищьнъ,A-,1
5851,трьзѫбьць,Nb,1
5852,истиньнѣѥ,Df,1
5853,зълобѣсьнъ,A-,1
5854,богомѫдростьнъ,A-,1
5855,ѫродьство,Nb,3
5856,неразоримъ,A-,2
5857,осрамити,V-,2
5858,чародѣи#1,Nb,3
5859,звѣринъ,A-,1
5860,ехидьна,Nb,1
5861,керастъ,Nb,1
5862,извѣстьнѣ,Df,2
5863,двьрьцѧ,Nb,6
5864,долоу,Df,7
5865,чародѣи#2,Nb,1
5866,изморити,V-,5
5867,никакъже,Px,5
5868,крьстиꙗнъ,A-,4
5869,съпрѧтати,V-,6
5870,далꙗ,Nb,6
5871,исаакии,Ne,19
5872,монастꙑрь,Nb,3
5873,далъматьскъ,A-,1
5874,поклонѥниѥ,Nb,3
5875,прѣсвѧтъ,A-,5
5876,кръстъ,Nb,6
5877,божьствьнъ,A-,26
5878,населѥнаꙗ,Nb,3
5879,освѣщениѥ,Nb,1
5880,мъногоглавьнъ,A-,1
5881,мъногообразьнъ,A-,2
5882,арианьскъ,A-,4
5883,прѣдъреченъ,A-,1
5884,алеѯандрьскъ,A-,2
5885,пагоубьникъ,Nb,2
5886,обрѣтельникъ,Nb,1
5887,свѧтительскъ,A-,4
5888,отълѫчениѥ,Nb,4
5889,котꙑга,Nb,8
5890,льнѣнъ,A-,1
5891,пола,Nb,1
5892,ризьнъ,A-,2
5893,закрꙑвати,V-,2
5894,голъ,A-,1
5895,пръси,Nb,1
5896,арии,Ne,13
5897,обьщениѥ,Nb,2
5898,ахила,Ne,1
5899,коньчавати,V-,3
5900,прѣимати,V-,2
5901,епискоупьскъ,A-,4
5902,коупьнѣ,Df,1
5903,сѫщьнъ,A-,1
5904,алеѯандриꙗ,Ne,3
5905,хоульнъ,A-,3
5906,отъврьнь,Df,1
5907,кръчьмлꙗвати,V-,1
5908,безначѧльно,Df,1
5909,сѫштиѥ,Nb,1
5910,въчинꙗти,V-,1
5911,скврьньнъ,A-,6
5912,епитимиꙗ,Nb,1
5913,богоборьнъ,A-,3
5914,константинь,A-,17
5915,ересь,Nb,8
5916,обрѣтениѥ,Nb,2
5917,съпобрати,V-,1
5918,съдѣиствьникъ,Nb,1
5919,изобрѣтениѥ,Nb,1
5920,алеѯандриискъ,A-,1
5921,съпомагати,V-,1
5922,нераздѣлꙗѥмъ,A-,2
5923,ѥдиносѫштиѥ,Nb,1
5924,троичьнъ,A-,1
5925,състольникъ,Nb,2
5926,оуставлѥниѥ,Nb,1
5927,та,C-,1
5928,коупьносꙑи,A-,3
5929,главизна,Nb,1
5930,промꙑсльникъ,Nb,1
5931,ѫтробьнъ,A-,1
5932,подвиѕаниѥ,Nb,3
5933,мотꙑла,Nb,1
5934,заждь,Nb,1
5935,отъходъ,Nb,1
5936,осмрадити,V-,1
5937,смрадьнъ,A-,2
5938,прѣславьнѣ,Df,3
5939,велиꙗръ,Ne,1
5940,ахаавъ,Ne,2
5941,обнавлꙗти,V-,3
5942,ариѥвъ,A-,3
5943,сѣньница,Nb,1
5944,неоутѣшимъ,A-,1
5945,исакии,Ne,2
5946,ослоушати,V-,7
5947,попоущениѥ,Nb,1
5948,прѣплоути,V-,3
5949,доунавъ,Ne,3
5950,плѣнꙗти,V-,2
5951,ѳракиꙗ,Ne,1
5952,сѫпостатъ,Nb,6
5953,прътищь,Nb,1
5954,чрьноризьчьскъ,A-,2
5955,съвѣтовати,V-,4
5956,препоситъ,Nb,3
5957,оусмиꙗти,V-,1
5958,шибати,V-,1
5959,хръзанъ,Nb,1
5960,въгодьникъ,Nb,6
5961,ставлꙗти,V-,15
5962,различьно,Df,2
5963,прѫтиѥ,Nb,1
5964,попоустити,V-,6
5965,онамо,Df,3
5966,вапа,Nb,1
5967,лѣсъ,Nb,2
5968,кѫпиниѥ,Nb,1
5969,какъ,Px,1
5970,издьрати,V-,1
5971,възмѫжати,V-,1
5972,прѣдъварити,V-,1
5973,оживити,V-,6
5974,непокорьнъ,A-,1
5975,словесьнъ,A-,16
5976,издраилитьскъ,A-,1
5977,въбѣгнѫти,V-,1
5978,съгорѣти,V-,2
5979,саторникъ,Ne,2
5980,оуикторъ,Ne,5
5981,проречениѥ,Nb,7
5982,прѣждереченъ,A-,1
5983,плѣвьница,Nb,3
5984,запалити,V-,1
5985,срѣмъ,Ne,3
5986,сълъ,Nb,6
5987,гратиꙗнъ,Ne,3
