torot_word|pos|morph_tag|deep_cleaned|lemma|sentence_no|pres_before|pres_after|text_id|subtitle_id|autotagged|subtitle_short|book_no|chapter|verse|variant_no
в|||в||5000118| | |10|5|1|MATT 5.19|1|5|19|2
ц҃рстві|||црстві||5000118|| |10|5|1|MATT 5.19|1|5|19|2
н҃бм|||нбм||5000118|| ·: —|10|5|1|MATT 5.19|1|5|19|2
въ|||въ||5000119| | |10|5|1|MATT 5.19|1|5|19|3
ц҃рствѣ|||црствѣ||5000119|| |10|5|1|MATT 5.19|1|5|19|3
н҃бснѣмъ|||нбснѣмъ||5000119|| ⁛|10|5|1|MATT 5.19|1|5|19|3
Просѧштѹмѹ|||просѧштоумоу||5000120| | |10|5|1|MATT 5.42|1|5|42|1
ѹ̄|||оу||5000120|| |10|5|1|MATT 5.42|1|5|42|1
тебе|||тебе||5000120|| |10|5|1|MATT 5.42|1|5|42|1
даӣ|||даі||5000120|| |10|5|1|MATT 5.42|1|5|42|1
ӣ|||і||5000120|| |10|5|1|MATT 5.42|1|5|42|1
хотѧщаа̄го|||хотѧштааго||5000120|| |10|5|1|MATT 5.42|1|5|42|1
заѩ̄ті|||заѧті||5000120|| |10|5|1|MATT 5.42|1|5|42|1
не|||не||5000120|| |10|5|1|MATT 5.42|1|5|42|1
о̄тъвраті|||отъвраті||5000120|| ·|10|5|1|MATT 5.42|1|5|42|1
Слъішасте|||слъішасте||5000121| | |10|5|1|MATT 5.43|1|5|43|1
ѣко|||ѣко||5000121|| |10|5|1|MATT 5.43|1|5|43|1
речено|||речено||5000121|| ⁛ |10|5|1|MATT 5.43|1|5|43|1
е̄стъ|||естъ||5000121|| · |10|5|1|MATT 5.43|1|5|43|1
Възлюбі|||възлюбі||5000121|| |10|5|1|MATT 5.43|1|5|43|1
искнѣа̄го|||іскнѣаго||5000121|| |10|5|1|MATT 5.43|1|5|43|1
свое̄го|||своего||5000121|| · |10|5|1|MATT 5.43|1|5|43|1
и|||і||5000121||҅ |10|5|1|MATT 5.43|1|5|43|1
възненавіді̄|||възненавіді||5000121|| |10|5|1|MATT 5.43|1|5|43|1
в̄рага|||врага||5000121|| |10|5|1|MATT 5.43|1|5|43|1
(с)вое҅го|||своего||5000121|| ·|10|5|1|MATT 5.43|1|5|43|1
А̄зь|||азь||5000122| | |10|5|1|MATT 5.44|1|5|44|1
же|||же||5000122|| |10|5|1|MATT 5.44|1|5|44|1
г҃лѭ|||глѭ||5000122|| |10|5|1|MATT 5.44|1|5|44|1
вамь|||вамь||5000122|| · |10|5|1|MATT 5.44|1|5|44|1
любите|||любіте||5000122|| |10|5|1|MATT 5.44|1|5|44|1
врагъи|||врагъі||5000122|| |10|5|1|MATT 5.44|1|5|44|1
вашѧ|||вашѧ||5000122|| · |10|5|1|MATT 5.44|1|5|44|1
б҃лте|||блте||5000122|| |10|5|1|MATT 5.44|1|5|44|1
клънѫштѧѩ|||клънѫштѧѧ||5000122|| |10|5|1|MATT 5.44|1|5|44|1
въі|||въі||5000122|| · |10|5|1|MATT 5.44|1|5|44|1
добро|||добро||5000122|| |10|5|1|MATT 5.44|1|5|44|1
т̄воріте|||творіте||5000122|| |10|5|1|MATT 5.44|1|5|44|1
ненавідѧщиӣмъ|||ненавідѧштіімъ||5000122|| |10|5|1|MATT 5.44|1|5|44|1
вась|||вась||5000122|| · |10|5|1|MATT 5.44|1|5|44|1
ӣ|||і||5000122|| |10|5|1|MATT 5.44|1|5|44|1
моліте|||моліте||5000122|| |10|5|1|MATT 5.44|1|5|44|1
за|||за||5000122|| |10|5|1|MATT 5.44|1|5|44|1
творѧштѧ|||творѧштѧ||5000122|| |10|5|1|MATT 5.44|1|5|44|1
вамъ|||вамъ||5000122|| |10|5|1|MATT 5.44|1|5|44|1
напасть|||напасть||5000122|| · |10|5|1|MATT 5.44|1|5|44|1
ӣ|||і||5000122|| |10|5|1|MATT 5.44|1|5|44|1
ӣзгонѧштѧѩ̄|||ізгонѧштѧѧ||5000122|| |10|5|1|MATT 5.44|1|5|44|1
въі|||въі||5000122|| ·|10|5|1|MATT 5.44|1|5|44|1
да|||да||5000123| | |10|5|1|MATT 5.45|1|5|45|1
бѫдете|||бѫдете||5000123|| |10|5|1|MATT 5.45|1|5|45|1
с҃нве|||снве||5000123|| |10|5|1|MATT 5.45|1|5|45|1
о҃̄ца|||оца||5000123|| |10|5|1|MATT 5.45|1|5|45|1
вашего|||вашего||5000123|| |10|5|1|MATT 5.45|1|5|45|1
ꙇ̄же|||іже||5000123|| |10|5|1|MATT 5.45|1|5|45|1
е̄стъ|||естъ||5000123|| |10|5|1|MATT 5.45|1|5|45|1
на|||на||5000123|| |10|5|1|MATT 5.45|1|5|45|1
н҃схь|||нсхь||5000123|| · |10|5|1|MATT 5.45|1|5|45|1
ѣ̄коже|||ѣкоже||5000123|| |10|5|1|MATT 5.45|1|5|45|1
ӣ|||і||5000123|| |10|5|1|MATT 5.45|1|5|45|1
слънц̄е|||слънце||5000123|| |10|5|1|MATT 5.45|1|5|45|1
свое̄|||свое||5000123|| |10|5|1|MATT 5.45|1|5|45|1
сиѣе̄тъ|||сіѣетъ||5000123|| |10|5|1|MATT 5.45|1|5|45|1
на|||на||5000123|| |10|5|1|MATT 5.45|1|5|45|1
зьлъиѩ|||зьлъіѧ||5000123|| · |10|5|1|MATT 5.45|1|5|45|1
ӣ|||і||5000123|| |10|5|1|MATT 5.45|1|5|45|1
на|||на||5000123|| |10|5|1|MATT 5.45|1|5|45|1
благъиѩ̄|||благъіѧ||5000123|| · |10|5|1|MATT 5.45|1|5|45|1
ӣ|||і||5000123|| |10|5|1|MATT 5.45|1|5|45|1
дьждітъ|||дьждітъ||5000123|| |10|5|1|MATT 5.45|1|5|45|1
на|||на||5000123|| |10|5|1|MATT 5.45|1|5|45|1
праведънъіѩ̄|||праведънъіѧ||5000123|| |10|5|1|MATT 5.45|1|5|45|1
и|||і||5000123||҅ |10|5|1|MATT 5.45|1|5|45|1
на|||на||5000123|| |10|5|1|MATT 5.45|1|5|45|1
неправедънъіѩ̄|||неправедънъіѧ||5000123|| ·|10|5|1|MATT 5.45|1|5|45|1
ӣ|||і||5000124| | |10|5|1|MATT 5.46|1|5|46|1
а̄ште|||аште||5000124|| |10|5|1|MATT 5.46|1|5|46|1
любіте|||любіте||5000124|| |10|5|1|MATT 5.46|1|5|46|1
любѧштѧѩ|||любѧштѧѧ||5000124|| |10|5|1|MATT 5.46|1|5|46|1
въі|||въі||5000124|| · |10|5|1|MATT 5.46|1|5|46|1
кѫѭ̄|||кѫѭ||5000124|| |10|5|1|MATT 5.46|1|5|46|1
мъздѫ|||мъздѫ||5000124|| |10|5|1|MATT 5.46|1|5|46|1
имате|||імате||5000124|| · |10|5|1|MATT 5.46|1|5|46|1
Не|||не||5000124|| |10|5|1|MATT 5.46|1|5|46|1
ӣ|||і||5000124|| |10|5|1|MATT 5.46|1|5|46|1
мъітарі|||мъітарі||5000124|| |10|5|1|MATT 5.46|1|5|46|1
лі|||лі||5000124|| |10|5|1|MATT 5.46|1|5|46|1
тожде|||тожде||5000124|| |10|5|1|MATT 5.46|1|5|46|1
творѧтъ|||творѧтъ||5000124|| ·|10|5|1|MATT 5.46|1|5|46|1
ӣ|||і||5000125| | |10|5|1|MATT 5.47|1|5|47|1
а҅ште|||аште||5000125|| |10|5|1|MATT 5.47|1|5|47|1
цѣлѹе̄те|||цѣлоуете||5000125|| ⁛ |10|5|1|MATT 5.47|1|5|47|1
дрѹгъи|||дроугъі||5000125|| |10|5|1|MATT 5.47|1|5|47|1
вашѧ|||вашѧ||5000125|| |10|5|1|MATT 5.47|1|5|47|1
тькм̄о|||тькмо||5000125|| · |10|5|1|MATT 5.47|1|5|47|1
чт̄о|||что||5000125|| |10|5|1|MATT 5.47|1|5|47|1
ліхо|||ліхо||5000125|| |10|5|1|MATT 5.47|1|5|47|1
творите|||творіте||5000125|| · |10|5|1|MATT 5.47|1|5|47|1
не|||не||5000125|| |10|5|1|MATT 5.47|1|5|47|1
ӣ|||і||5000125|| |10|5|1|MATT 5.47|1|5|47|1
мъітарі|||мъітарі||5000125|| |10|5|1|MATT 5.47|1|5|47|1
ли|||лі||5000125|| |10|5|1|MATT 5.47|1|5|47|1
такожде|||такожде||5000125|| |10|5|1|MATT 5.47|1|5|47|1
творѧтъ|||творѧтъ||5000125|| ·|10|5|1|MATT 5.47|1|5|47|1
бѫдѣте|||бѫдѣте||5000126| | |10|5|1|MATT 5.48|1|5|48|1
ѹ̄бо|||оубо||5000126|| ⁛ |10|5|1|MATT 5.48|1|5|48|1
въи|||въі||5000126|| |10|5|1|MATT 5.48|1|5|48|1
съвръшени|||съвръшені||5000126|| · |10|5|1|MATT 5.48|1|5|48|1
ѣ̄коже|||ѣкоже||5000126|| |10|5|1|MATT 5.48|1|5|48|1
ӣ|||і||5000126|| |10|5|1|MATT 5.48|1|5|48|1
о҃҅ць|||оць||5000126|| |10|5|1|MATT 5.48|1|5|48|1
вашь|||вашь||5000126|| |10|5|1|MATT 5.48|1|5|48|1
н҃бснъі|||нбснъі||5000126|| |10|5|1|MATT 5.48|1|5|48|1
съвръшенъ|||съвръшенъ||5000126|| |10|5|1|MATT 5.48|1|5|48|1
е̄стъ|||естъ||5000126|| ⁛ · —|10|5|1|MATT 5.48|1|5|48|1
Вънемлѣте|||вънемлѣте||5000127| | |10|6|1|MATT 6.1|1|6|1|1
м҃лстъінѧ|||млстъінѧ||5000127|| |10|6|1|MATT 6.1|1|6|1|1
вашѧ|||вашѧ||5000127|| · |10|6|1|MATT 6.1|1|6|1|1
Не|||не||5000127|| |10|6|1|MATT 6.1|1|6|1|1
творіте|||творіте||5000127|| |10|6|1|MATT 6.1|1|6|1|1
прѣд|||прѣд||5000127|| |10|6|1|MATT 6.1|1|6|1|1
ч҃лкъі|||члкъі||5000127|| · |10|6|1|MATT 6.1|1|6|1|1
да|||да||5000127|| |10|6|1|MATT 6.1|1|6|1|1
відімі|||відімі||5000127|| |10|6|1|MATT 6.1|1|6|1|1
бѫдете|||бѫдете||5000127|| |10|6|1|MATT 6.1|1|6|1|1
ӣмі|||імі||5000127|| · |10|6|1|MATT 6.1|1|6|1|1
А̄ште|||аште||5000127|| |10|6|1|MATT 6.1|1|6|1|1
лі|||лі||5000127|| |10|6|1|MATT 6.1|1|6|1|1
же|||же||5000127|| |10|6|1|MATT 6.1|1|6|1|1
ні|||ні||5000127|| · |10|6|1|MATT 6.1|1|6|1|1
мьздъі|||мьздъі||5000127|| |10|6|1|MATT 6.1|1|6|1|1
не|||не||5000127|| |10|6|1|MATT 6.1|1|6|1|1
ӣмате|||імате||5000127|| |10|6|1|MATT 6.1|1|6|1|1
ѡ̄тъ|||отъ||5000127|| |10|6|1|MATT 6.1|1|6|1|1
о҃̄ца|||оца||5000127|| |10|6|1|MATT 6.1|1|6|1|1
вашего|||вашего||5000127|| |10|6|1|MATT 6.1|1|6|1|1
ꙇ̄же|||іже||5000127|| |10|6|1|MATT 6.1|1|6|1|1
е̄стъ|||естъ||5000127|| |10|6|1|MATT 6.1|1|6|1|1
на|||на||5000127|| |10|6|1|MATT 6.1|1|6|1|1
н҃бсх|||нбсх||5000127|| ·|10|6|1|MATT 6.1|1|6|1|1
Е̄гда|||егда||5000128| | |10|6|1|MATT 6.2|1|6|2|1
ѹ̄бо|||оубо||5000128|| |10|6|1|MATT 6.2|1|6|2|1
творите|||творіте||5000128|| |10|6|1|MATT 6.2|1|6|2|1
мілостъінѭ|||мілостъінѭ||5000128|| · |10|6|1|MATT 6.2|1|6|2|1
не|||не||5000128|| |10|6|1|MATT 6.2|1|6|2|1
въстрѫбіте|||въстрѫбіте||5000128|| |10|6|1|MATT 6.2|1|6|2|1
прѣдъ|||прѣдъ||5000128|| |10|6|1|MATT 6.2|1|6|2|1
собоѭ̄|||собоѭ||5000128|| · |10|6|1|MATT 6.2|1|6|2|1
ѣ̄коже|||ѣкоже||5000128|| |10|6|1|MATT 6.2|1|6|2|1
ӣ|||і||5000128|| |10|6|1|MATT 6.2|1|6|2|1
ѵ̄покріті|||упокріті||5000128|| |10|6|1|MATT 6.2|1|6|2|1
творѩтъ|||творѧтъ||5000128|| · |10|6|1|MATT 6.2|1|6|2|1
въ|||въ||5000128|| |10|6|1|MATT 6.2|1|6|2|1
сьньміщиӣхъ|||сьньміштііхъ||5000128|| · |10|6|1|MATT 6.2|1|6|2|1
да|||да||5000128|| |10|6|1|MATT 6.2|1|6|2|1
прославѧтъ|||прославѧтъ||5000128|| |10|6|1|MATT 6.2|1|6|2|1
сѧ|||сѧ||5000128|| |10|6|1|MATT 6.2|1|6|2|1
ѡт|||от||5000128|| |10|6|1|MATT 6.2|1|6|2|1
ч҃кь|||чкь||5000128|| · |10|6|1|MATT 6.2|1|6|2|1
А̄мін|||амін||5000128|| |10|6|1|MATT 6.2|1|6|2|1
г҃лѭ|||глѭ||5000128|| |10|6|1|MATT 6.2|1|6|2|1
вам|||вам||5000128|| · |10|6|1|MATT 6.2|1|6|2|1
въспріӣмѫтъ|||въспріімѫтъ||5000128|| |10|6|1|MATT 6.2|1|6|2|1
мъздѫ|||мъздѫ||5000128|| |10|6|1|MATT 6.2|1|6|2|1
своѭ̄|||своѭ||5000128|| ·|10|6|1|MATT 6.2|1|6|2|1
Тебѣ|||тебѣ||5000129| | |10|6|1|MATT 6.3|1|6|3|1
же|||же||5000129|| |10|6|1|MATT 6.3|1|6|3|1
творѩщѹ|||творѧштоу||5000129|| |10|6|1|MATT 6.3|1|6|3|1
мілостъінѭ|||мілостъінѭ||5000129|| · |10|6|1|MATT 6.3|1|6|3|1
да|||да||5000129|| |10|6|1|MATT 6.3|1|6|3|1
не|||не||5000129|| |10|6|1|MATT 6.3|1|6|3|1
чюе̄тъ|||чоуетъ||5000129|| |10|6|1|MATT 6.3|1|6|3|1
шюӣца|||шоуіца||5000129|| · |10|6|1|MATT 6.3|1|6|3|1
чьто|||чьто||5000129|| |10|6|1|MATT 6.3|1|6|3|1
творітъ|||творітъ||5000129|| |10|6|1|MATT 6.3|1|6|3|1
десніца|||десніца||5000129|| |10|6|1|MATT 6.3|1|6|3|1
твоѣ̄|||твоѣ||5000129|| ·|10|6|1|MATT 6.3|1|6|3|1
да|||да||5000130| | |10|6|1|MATT 6.4|1|6|4|1
бѫдетъ|||бѫдетъ||5000130|| |10|6|1|MATT 6.4|1|6|4|1
милостъіні|||мілостъіні||5000130|| |10|6|1|MATT 6.4|1|6|4|1
твоѣ̄|||твоѣ||5000130|| |10|6|1|MATT 6.4|1|6|4|1
въ|||въ||5000130|| |10|6|1|MATT 6.4|1|6|4|1
таӣнѣ|||таінѣ||5000130|| · |10|6|1|MATT 6.4|1|6|4|1
И|||і||5000130||҅ |10|6|1|MATT 6.4|1|6|4|1
о҃҅ць|||оць||5000130|| |10|6|1|MATT 6.4|1|6|4|1
твоӣ|||твоі||5000130|| |10|6|1|MATT 6.4|1|6|4|1
відѧӣ|||відѧі||5000130|| |10|6|1|MATT 6.4|1|6|4|1
тѧ|||тѧ||5000130|| |10|6|1|MATT 6.4|1|6|4|1
въ|||въ||5000130|| |10|6|1|MATT 6.4|1|6|4|1
таи҅нѣ|||таінѣ||5000130|| · |10|6|1|MATT 6.4|1|6|4|1
въздастъ|||въздастъ||5000130|| |10|6|1|MATT 6.4|1|6|4|1
тебѣ|||тебѣ||5000130|| |10|6|1|MATT 6.4|1|6|4|1
ѣ̄вѣ|||ѣвѣ||5000130|| ·|10|6|1|MATT 6.4|1|6|4|1
Ӣ|||і||5000131| | |10|6|1|MATT 6.5|1|6|5|1
е̄гда|||егда||5000131|| |10|6|1|MATT 6.5|1|6|5|1
м҃лиші|||мліші||5000131|| |10|6|1|MATT 6.5|1|6|5|1
сѧ|||сѧ||5000131|| · |10|6|1|MATT 6.5|1|6|5|1
не|||не||5000131|| |10|6|1|MATT 6.5|1|6|5|1
бѫді|||бѫді||5000131|| |10|6|1|MATT 6.5|1|6|5|1
ѣ̄ко|||ѣко||5000131|| |10|6|1|MATT 6.5|1|6|5|1
ӣ|||і||5000131|| |10|6|1|MATT 6.5|1|6|5|1
ліцемѣрі|||ліцемѣрі||5000131|| · |10|6|1|MATT 6.5|1|6|5|1
ѣ̄ко|||ѣко||5000131|| |10|6|1|MATT 6.5|1|6|5|1
ті|||ті||5000131|| |10|6|1|MATT 6.5|1|6|5|1
любѧтъ|||любѧтъ||5000131|| |10|6|1|MATT 6.5|1|6|5|1
на|||на||5000131|| |10|6|1|MATT 6.5|1|6|5|1
сьньмиштиӣхъ|||сьньміштііхъ||5000131|| |10|6|1|MATT 6.5|1|6|5|1
ӣ|||і||5000131|| |10|6|1|MATT 6.5|1|6|5|1
въ|||въ||5000131|| |10|6|1|MATT 6.5|1|6|5|1
стьгнахъ|||стьгнахъ||5000131|| · |10|6|1|MATT 6.5|1|6|5|1
ӣ|||і||5000131|| |10|6|1|MATT 6.5|1|6|5|1
на|||на||5000131|| |10|6|1|MATT 6.5|1|6|5|1
распѫтіӣх|||распѫтііх||5000131|| |10|6|1|MATT 6.5|1|6|5|1
стоѩ̄ште|||стоѧште||5000131|| |10|6|1|MATT 6.5|1|6|5|1
молиті|||моліті||5000131|| |10|6|1|MATT 6.5|1|6|5|1
сѧ|||сѧ||5000131|| · |10|6|1|MATT 6.5|1|6|5|1
да|||да||5000131|| |10|6|1|MATT 6.5|1|6|5|1
ѣ̄вѧтъ|||ѣвѧтъ||5000131|| |10|6|1|MATT 6.5|1|6|5|1
сѧ|||сѧ||5000131|| |10|6|1|MATT 6.5|1|6|5|1
ч҃лкомъ|||члкомъ||5000131|| · |10|6|1|MATT 6.5|1|6|5|1
А҅мін|||амін||5000131|| |10|6|1|MATT 6.5|1|6|5|1
г҃лѭ|||глѭ||5000131|| |10|6|1|MATT 6.5|1|6|5|1
вам|||вам||5000131|| · |10|6|1|MATT 6.5|1|6|5|1
въсприӣмѫт|||въспріімѫт||5000131|| |10|6|1|MATT 6.5|1|6|5|1
мъздѫ|||мъздѫ||5000131|| |10|6|1|MATT 6.5|1|6|5|1
своѭ̆|||своѭ||5000131|| ·|10|6|1|MATT 6.5|1|6|5|1
Тъі|||тъі||5000132| | |10|6|1|MATT 6.6|1|6|6|1
же|||же||5000132|| |10|6|1|MATT 6.6|1|6|6|1
е̄гда|||егда||5000132|| |10|6|1|MATT 6.6|1|6|6|1
моліші|||моліші||5000132|| |10|6|1|MATT 6.6|1|6|6|1
сѧ|||сѧ||5000132|| · |10|6|1|MATT 6.6|1|6|6|1
въниді|||въніді||5000132|| |10|6|1|MATT 6.6|1|6|6|1
въ|||въ||5000132|| |10|6|1|MATT 6.6|1|6|6|1
клѣть|||клѣть||5000132|| |10|6|1|MATT 6.6|1|6|6|1
твоѭ̄|||твоѭ||5000132|| · |10|6|1|MATT 6.6|1|6|6|1
ӣ|||і||5000132|| |10|6|1|MATT 6.6|1|6|6|1
затворі|||затворі||5000132|| |10|6|1|MATT 6.6|1|6|6|1
дв̄ьрі|||двьрі||5000132|| |10|6|1|MATT 6.6|1|6|6|1
твоѩ̄|||твоѧ||5000132|| · |10|6|1|MATT 6.6|1|6|6|1
ӣ|||і||5000132|| |10|6|1|MATT 6.6|1|6|6|1
помолі|||помолі||5000132|| |10|6|1|MATT 6.6|1|6|6|1
сѧ|||сѧ||5000132|| |10|6|1|MATT 6.6|1|6|6|1
о҃̄цю|||оцоу||5000132|| |10|6|1|MATT 6.6|1|6|6|1
твое̄мѹ|||твоемоу||5000132|| |10|6|1|MATT 6.6|1|6|6|1
въ|||въ||5000132|| |10|6|1|MATT 6.6|1|6|6|1
таӣнѣ|||таінѣ||5000132|| · |10|6|1|MATT 6.6|1|6|6|1
ӣ|||і||5000132|| |10|6|1|MATT 6.6|1|6|6|1
о҃̄ць|||оць||5000132|| |10|6|1|MATT 6.6|1|6|6|1
твоӣ|||твоі||5000132|| |10|6|1|MATT 6.6|1|6|6|1
видѧӣ|||відѧі||5000132|| |10|6|1|MATT 6.6|1|6|6|1
тѧ|||тѧ||5000132|| |10|6|1|MATT 6.6|1|6|6|1
въ|||въ||5000132|| |10|6|1|MATT 6.6|1|6|6|1
таӣнѣ|||таінѣ||5000132|| · |10|6|1|MATT 6.6|1|6|6|1
въздастъ|||въздастъ||5000132|| |10|6|1|MATT 6.6|1|6|6|1
тебѣ|||тебѣ||5000132|| |10|6|1|MATT 6.6|1|6|6|1
ѣ̄в̄ѣ|||ѣвѣ||5000132|| ·|10|6|1|MATT 6.6|1|6|6|1
М҃лте|||млте||5000133| | |10|6|1|MATT 6.7|1|6|7|1
же|||же||5000133|| |10|6|1|MATT 6.7|1|6|7|1
сѧ|||сѧ||5000133|| |10|6|1|MATT 6.7|1|6|7|1
ӣ|||і||5000133|| |10|6|1|MATT 6.7|1|6|7|1
не|||не||5000133|| |10|6|1|MATT 6.7|1|6|7|1
ліхо|||ліхо||5000133|| |10|6|1|MATT 6.7|1|6|7|1
г҃літе|||гліте||5000133|| · |10|6|1|MATT 6.7|1|6|7|1
ѣ̄ко|||ѣко||5000133|| |10|6|1|MATT 6.7|1|6|7|1
ӣ|||і||5000133|| |10|6|1|MATT 6.7|1|6|7|1
ѩ̄зъичьници|||ѧзъічьніці||5000133|| · |10|6|1|MATT 6.7|1|6|7|1
Мьнѧтъ|||мьнѧтъ||5000133|| |10|6|1|MATT 6.7|1|6|7|1
бо|||бо||5000133|| |10|6|1|MATT 6.7|1|6|7|1
сѧ|||сѧ||5000133|| · |10|6|1|MATT 6.7|1|6|7|1
ѣ̄ко|||ѣко||5000133|| |10|6|1|MATT 6.7|1|6|7|1
вь|||вь||5000133|| |10|6|1|MATT 6.7|1|6|7|1
мн̄оѕѣ|||мнозѣ||5000133|| |10|6|1|MATT 6.7|1|6|7|1
г҃ланіӣ|||гланіі||5000133|| |10|6|1|MATT 6.7|1|6|7|1
своемъ|||своемъ||5000133|| |10|6|1|MATT 6.7|1|6|7|1
ѹ̄слъишані|||оуслъішані||5000133|| |10|6|1|MATT 6.7|1|6|7|1
бѫдѫт|||бѫдѫт||5000133|| ·|10|6|1|MATT 6.7|1|6|7|1
Не|||не||5000134| | |10|6|1|MATT 6.8|1|6|8|1
подобіте|||подобіте||5000134|| |10|6|1|MATT 6.8|1|6|8|1
сѧ|||сѧ||5000134|| |10|6|1|MATT 6.8|1|6|8|1
ѹ̄бо|||оубо||5000134|| |10|6|1|MATT 6.8|1|6|8|1
ӣмъ|||імъ||5000134|| · |10|6|1|MATT 6.8|1|6|8|1
Вѣстъ|||вѣстъ||5000134|| |10|6|1|MATT 6.8|1|6|8|1
бо|||бо||5000134|| |10|6|1|MATT 6.8|1|6|8|1
о҃̄ць|||оць||5000134|| |10|6|1|MATT 6.8|1|6|8|1
ваш|||ваш||5000134|| |10|6|1|MATT 6.8|1|6|8|1
ӣхъже|||іхъже||5000134|| |10|6|1|MATT 6.8|1|6|8|1
трѣбѹе̄те|||трѣбоуете||5000134|| · |10|6|1|MATT 6.8|1|6|8|1
прѣжде|||прѣжде||5000134|| |10|6|1|MATT 6.8|1|6|8|1
прошениѣ̄|||прошеніѣ||5000134|| |10|6|1|MATT 6.8|1|6|8|1
вашего|||вашего||5000134|| ·|10|6|1|MATT 6.8|1|6|8|1
Сіце|||сіце||5000135| | |10|6|1|MATT 6.9|1|6|9|1
же|||же||5000135|| |10|6|1|MATT 6.9|1|6|9|1
моліте|||моліте||5000135|| |10|6|1|MATT 6.9|1|6|9|1
сѧ|||сѧ||5000135|| · |10|6|1|MATT 6.9|1|6|9|1
ѡ҃̄҅че|||оче||5000135|| |10|6|1|MATT 6.9|1|6|9|1
нашъ|||нашъ||5000135|| |10|6|1|MATT 6.9|1|6|9|1
ꙇ̄же|||іже||5000135|| |10|6|1|MATT 6.9|1|6|9|1
е̄сі|||есі||5000135|| |10|6|1|MATT 6.9|1|6|9|1
на|||на||5000135|| |10|6|1|MATT 6.9|1|6|9|1
н҃бсі|||нбсі||5000135|| · |10|6|1|MATT 6.9|1|6|9|1
Да|||да||5000135|| |10|6|1|MATT 6.9|1|6|9|1
с҃тітъ|||стітъ||5000135|| |10|6|1|MATT 6.9|1|6|9|1
сѧ|||сѧ||5000135|| |10|6|1|MATT 6.9|1|6|9|1
ӣмѧ|||імѧ||5000135|| |10|6|1|MATT 6.9|1|6|9|1
твое̄|||твое||5000135|| ·|10|6|1|MATT 6.9|1|6|9|1
да|||да||5000136| | |10|6|1|MATT 6.10|1|6|10|1
прідетъ|||прідетъ||5000136|| |10|6|1|MATT 6.10|1|6|10|1
ц҃рство|||црство||5000136|| |10|6|1|MATT 6.10|1|6|10|1
твое̄|||твое||5000136|| · |10|6|1|MATT 6.10|1|6|10|1
да|||да||5000136|| |10|6|1|MATT 6.10|1|6|10|1
бѫдет|||бѫдет||5000136|| |10|6|1|MATT 6.10|1|6|10|1
волѣ|||волѣ||5000136|| |10|6|1|MATT 6.10|1|6|10|1
твоѣ|||твоѣ||5000136|| · |10|6|1|MATT 6.10|1|6|10|1
(ѣ)ко|||ѣко||5000136|| |10|6|1|MATT 6.10|1|6|10|1
на|||на||5000136|| |10|6|1|MATT 6.10|1|6|10|1
н҃бсі|||нбсі||5000136|| |10|6|1|MATT 6.10|1|6|10|1
ӣ|||і||5000136|| |10|6|1|MATT 6.10|1|6|10|1
на|||на||5000136|| |10|6|1|MATT 6.10|1|6|10|1
земі|||земі||5000136|| ·|10|6|1|MATT 6.10|1|6|10|1
Хлѣбь|||хлѣбь||5000137| | |10|6|1|MATT 6.11|1|6|11|1
нашь|||нашь||5000137|| |10|6|1|MATT 6.11|1|6|11|1
насѫщьнъі|||насѫштьнъі||5000137|| |10|6|1|MATT 6.11|1|6|11|1
даждъ|||даждъ||5000137|| |10|6|1|MATT 6.11|1|6|11|1
намъ|||намъ||5000137|| |10|6|1|MATT 6.11|1|6|11|1
дьнес|||дьнес||5000137|| ·|10|6|1|MATT 6.11|1|6|11|1
ӣ|||і||5000138| | |10|6|1|MATT 6.12|1|6|12|1
о̄стави|||оставі||5000138|| |10|6|1|MATT 6.12|1|6|12|1
нам|||нам||5000138|| |10|6|1|MATT 6.12|1|6|12|1
длъгъі|||длъгъі||5000138|| |10|6|1|MATT 6.12|1|6|12|1
нашѧ|||нашѧ||5000138|| · |10|6|1|MATT 6.12|1|6|12|1
Ѣ̄ко|||ѣко||5000138|| |10|6|1|MATT 6.12|1|6|12|1
ӣ|||і||5000138|| |10|6|1|MATT 6.12|1|6|12|1
мъи|||мъі||5000138|| |10|6|1|MATT 6.12|1|6|12|1
о̄ставлѣемъ|||оставлѣемъ||5000138|| |10|6|1|MATT 6.12|1|6|12|1
длъжьникомъ|||длъжьнікомъ||5000138|| |10|6|1|MATT 6.12|1|6|12|1
нашімъ|||нашімъ||5000138|| ·|10|6|1|MATT 6.12|1|6|12|1
Ӣ|||і||5000139| | |10|6|1|MATT 6.13|1|6|13|1
не|||не||5000139|| |10|6|1|MATT 6.13|1|6|13|1
вьведі|||вьведі||5000139|| |10|6|1|MATT 6.13|1|6|13|1
насъ|||насъ||5000139|| |10|6|1|MATT 6.13|1|6|13|1
въ|||въ||5000139|| |10|6|1|MATT 6.13|1|6|13|1
ӣскѹшение̄|||іскоушеніе||5000139|| · |10|6|1|MATT 6.13|1|6|13|1
нъ|||нъ||5000139|| |10|6|1|MATT 6.13|1|6|13|1
ӣзбаві|||ізбаві||5000139|| |10|6|1|MATT 6.13|1|6|13|1
нъи|||нъі||5000139|| |10|6|1|MATT 6.13|1|6|13|1
ѡт|||от||5000139|| |10|6|1|MATT 6.13|1|6|13|1
лѫкаваа̄го|||лѫкавааго||5000139|| · |10|6|1|MATT 6.13|1|6|13|1
